[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
13.4G 5696k 2050M  149M| 77   3  20   0   0   1| 242M 8608k
13.4G 5776k 2046M  159M| 75   2  22   0   0   1| 228M   12M
13.4G 5780k 2057M  157M| 76   3  21   0   0   1| 222M 9744k
13.4G 5784k 2072M  148M| 76   2  20   0   0   1| 240M 9344k
13.4G 5784k 2073M  156M| 75   2  21   0   0   1| 245M   11M
13.4G 5784k 2087M  149M| 76   2  20   0   0   1| 241M 9324k
13.4G 5788k 2089M  157M| 75   3  21   0   0   1| 247M   12M
13.4G 5788k 2102M  153M| 76   2  21   0   0   1| 238M   10M
13.4G 5788k 2113M  153M| 75   3  21   0   0   1| 249M   10M
13.4G 5804k 2086M  186M| 74   3  21   0   0   1| 221M   10M
13.4G 5804k 2127M  150M| 77   2  21   0   0   0| 231M 5760k
13.4G 5812k 2117M  167M| 74   3  21   0   0   1| 239M   11M
13.3G 5812k 2139M  150M| 75   2  21   0   0   0| 233M 5532k
13.4G 5816k 2136M  148M| 76   3  19   1   0   1| 261M 8100k
13.3G 5816k 2123M  165M| 75   3  22   0   0   1| 163M 5132k
13.4G 5820k 2136M  150M| 76   2  22   0   0   0| 120M  228k
13.4G 5832k 2119M  165M| 75   2  22   0   0   1| 108M 2512k
13.4G 5824k 2101M  185M| 76   2  22   0   0   1| 108M 4276k
13.4G 5828k 2115M  171M| 76   3  21   0   0   0| 108M 1368k
13.4G 5828k 2132M  155M| 76   1  22   0   0   1| 135M 1436k
13.3G 5828k 2140M  148M| 77   2  21   0   0   0| 181M 3440k
13.3G 5840k 2130M  160M| 76   2  22   0   0   0| 152M 2364k
13.3G 5840k 2077M  214M| 74   2  22   0   0   1|  60M 1684k
13.3G 5840k 2125M  164M| 75   2  22   0   0   1|  96M    0 
13.4G 5848k 2104M  151M| 75   2  21   0   0   2|  98M 2596k
13.3G 5848k 2140M  148M| 76   2  21   0   0   1| 224M 2484k
13.3G 5856k 2144M  149M| 76   2  21   0   0   1| 249M 4372k
13.3G 5856k 2142M  155M| 76   2  21   0   0   0| 249M 2320k
13.3G 5856k 2155M  144M| 77   2  21   0   0   1| 210M  744k
13.3G 5856k 2149M  149M| 67   2  29   0   0   1| 209M  980k
13.3G 5856k 2146M  154M| 57   1  41   0   0   1| 158M  292k
13.3G 5864k 2150M  151M| 33   1  65   0   0   2|  88M  624k
13.3G 5864k 2156M  148M| 26   1  72   0   0   1|  81M  292k
13.3G 5864k 2150M  152M| 26   1  72   0   0   2|  85M 1248k
13.3G 5864k 2153M  150M| 25   1  73   0   0   1|  67M 1164k
13.3G 5864k 2153M  148M| 15   0  85   0   0   0|  24M  208k
13.6G 5864k 1921M  155M|  6   5  59  29   0   2| 181M   21M
13.7G 5968k 1813M  149M| 26   4  56  13   0   1| 159M   17M
13.6G 5940k 1781M  206M| 75   3  20   0   0   1| 229M   20M
13.6G 5948k 1850M  147M| 76   2  21   0   0   0| 240M 5572k
13.6G 5948k 1849M  164M| 74   3  21   0   0   1| 248M   13M
13.6G 5812k 1872M  153M| 76   2  21   0   0   1| 246M 6936k
13.6G 5816k 1883M  148M| 75   2  22   0   0   0| 253M 3632k
13.6G 5808k 1885M  152M| 76   2  21   0   0   0| 202M 3164k
13.6G 5808k 1882M  161M| 75   3  21   0   0   1| 230M 3800k
13.6G 5808k 1900M  149M| 75   2  22   0   0   1| 228M 5168k
13.6G 5808k 1912M  150M| 75   2  21   0   0   1| 257M   10M
13.6G 5816k 1920M  155M| 75   2  21   0   0   1| 255M   10M
13.5G 5816k 1934M  149M| 76   2  21   0   0   1| 250M 7508k
13.5G 5816k 1935M  159M| 76   2  21   0   0   1| 230M 7712k
13.5G 5816k 1918M  180M| 76   3  21   0   0   1| 227M 6168k
13.5G 5820k 1929M  174M| 76   2  21   0   0   0| 234M 4296k
13.5G 5828k 1931M  175M| 75   3  21   0   0   1| 237M 3552k
13.5G 5828k 1957M  154M| 75   2  22   0   0   0| 251M 4204k
13.5G 5828k 1964M  148M| 76   3  20   1   0   1| 251M 2612k
13.5G 5828k 1966M  145M| 76   2  20   0   0   1| 240M 1704k
13.5G 5828k 1959M  160M| 76   2  21   0   0   1| 257M 5768k
13.5G 5836k 1952M  174M| 75   2  21   0   0   1| 208M 8396k
13.5G 5836k 1987M  148M| 76   3  21   0   0   1| 247M 7200k
13.5G 5836k 1960M  184M| 75   3  20   1   0   1| 233M   13M
13.5G 5836k 1995M  156M| 76   2  22   0   0   0| 242M 6332k
13.5G 5836k 1985M  171M| 75   2  21   0   0   1| 256M 8268k
13.5G 5844k 1990M  171M| 76   2  22   0   0   0| 168M 6328k
13.5G 5848k 2018M  148M| 76   2  21   0   0   1| 109M 1600k
13.5G 5856k 2019M  151M| 76   3  20   0   0   0| 121M 5300k
13.5G 5856k 2020M  151M| 77   2  20   1   0   1| 125M 4400k
13.5G 5856k 1995M  178M| 77   2  19   1   0   1| 112M 7648k
13.5G 5856k 2026M  150M| 75   2  22   0   0   1| 136M 3672k
13.4G 5864k 2038M  148M| 76   2  21   0   0   1| 167M 7748k
13.4G 5864k 2043M  151M| 75   2  22   0   0   0| 142M 7768k
13.4G 5864k 2013M  186M| 75   3  21   0   0   1|  71M 7440k
13.4G 5864k 2049M  150M| 76   1  23   0   0   0| 100M  740k
13.4G 5868k 2042M  155M| 77   2  20   0   0   1| 103M 3308k
13.4G 5872k 2052M  154M| 76   2  20   0   0   1| 209M   11M
13.4G 5872k 2067M  149M| 75   2  22   0   0   1| 245M   10M
13.4G 5872k 2065M  164M| 76   3  21   0   0   1| 245M   13M
13.4G 5872k 2090M  148M| 77   2  20   0   0   1| 202M 8228k
13.4G 5872k 2091M  157M| 65   2  32   0   0   1| 217M   11M
13.4G 5880k 2103M  152M| 56   2  36   0   0   5| 172M 7240k
13.4G 5880k 2104M  150M| 40   1  57   0   0   2|  96M 4252k
13.4G 5880k 2098M  161M| 26   1  72   0   0   1|  82M 4484k
13.4G 5880k 2109M  151M| 25   1  73   0   0   1|  81M 2944k
13.4G 5880k 2114M  148M| 24   1  72   0   0   3|  62M 1960k
13.4G 5888k 2113M  150M| 13   1  86   0   0   0|  34M 1824k
13.4G 5924k 2059M  152M| 41   4  49   6   0   1|  87M 9628k
13.4G 5924k 1986M  221M| 57   4  36   1   0   2| 137M   20M
13.4G 5924k 2062M  152M| 77   2  21   0   0   0| 237M 5644k
13.4G 5924k 2072M  155M| 75   3  21   0   0   1| 237M   15M
13.4G 5924k 2088M  153M| 76   2  21   0   0   1| 234M   14M
13.4G 5932k 2107M  150M| 75   3  21   0   0   1| 242M   12M
13.4G 5932k 2112M  151M| 76   2  21   0   0   0| 215M   10M
13.3G 5932k 2143M  148M| 76   2  21   0   0   1| 223M 8812k
13.3G 5932k 2144M  155M| 75   2  21   0   0   1| 171M 9164k
13.3G 5932k 2133M  181M| 74   3  21   0   0   1| 265M   15M
13.3G 5940k 2174M  149M| 75   3  22   0   0   0| 256M 8516k
13.3G 5940k 2187M  148M| 76   3  21   0   0   1| 250M   11M
13.3G 5940k 2191M  151M| 76   3  21   0   0   0| 240M   10M
13.3G 5940k 2197M  155M| 76   2  21   1   0   1| 245M   10M
13.3G 5940k 2174M  188M| 74   3  20   0   0   2| 215M   11M
13.3G 5952k 2214M  149M| 75   3  21   0   0   1| 238M 6812k
13.3G 5952k 2222M  151M| 75   2  21   0   0   1| 250M   10M
13.3G 5952k 2222M  160M| 76   2  21   0   0   0| 248M 9680k
13.2G 5952k 2239M  151M| 76   2  21   0   0   1| 251M 7872k
13.2G 5952k 2250M  147M| 77   2  20   0   0   0| 236M 7296k
13.2G 5960k 2251M  151M| 76   2  20   0   0   1| 239M 8912k
13.2G 5960k 2242M  169M| 76   3  20   0   0   0| 235M 9556k
13.2G 5960k 2269M  148M| 76   2  22   0   0   1| 227M 5812k
13.2G 5960k 2274M  151M| 75   4  21   0   0   0| 242M 8348k
13.2G 5960k 2279M  154M| 75   2  22   0   0   0| 252M 7480k
13.2G 5968k 2291M  148M| 76   2  21   0   0   1| 205M 6816k
13.2G 5964k 2292M  151M| 76   2  21   0   0   1| 193M 6948k
13.2G 5964k 2252M  195M| 76   2  22   0   0   0| 116M 5284k
13.2G 5964k 2299M  148M| 76   1  22   0   0   1| 105M  224k
13.2G 5964k 2296M  152M| 75   2  21   1   0   1|  89M 3216k
13.2G 5964k 2292M  156M| 74   3  21   1   0   1|  95M 2920k
13.2G 5964k 2301M  150M| 75   2  21   0   0   1| 140M 4012k
13.2G 5964k 2303M  153M| 76   3  21   0   0   0| 193M 5700k
13.2G 5964k 2297M  161M| 76   2  21   0   0   0| 113M 2996k
13.2G 5960k 2261M  200M| 75   2  22   0   0   1|  66M 2784k
13.2G 5972k 2311M  150M| 76   1  22   0   0   1|  99M  180k
13.2G 5968k 2313M  150M| 75   2  22   0   0   0| 172M 4472k
13.2G 5964k 2318M  152M| 76   2  21   0   0   0| 218M 6628k
13.2G 5944k 2308M  169M| 75   3  22   0   0   1| 251M 7828k
13.2G 5932k 2335M  149M| 75   2  22   0   0   0| 247M 5236k
13.1G 5928k 2341M  151M| 75   3  22   0   0   1| 216M 5816k
13.1G 5928k 2349M  146M| 66   2  30   0   0   2| 209M 5208k
13.1G 5912k 2347M  151M| 53   1  45   0   0   1| 129M 3292k
13.1G 5912k 2351M  150M| 27   1  71   0   0   1|  81M 2572k
13.1G 5900k 2354M  149M| 25   1  73   0   0   1|  81M 1792k
13.1G 5868k 2348M  158M| 25   1  73   0   0   1|  82M 2344k
13.1G 5876k 2353M  152M| 23   1  76   0   0   0|  50M 1160k
13.1G 5900k 2347M  150M| 11   1  86   2   0   0|  25M  852k
13.4G 5896k 2048M  150M| 14   6  44  35   0   1| 175M   31M
13.5G 5940k 2011M  146M| 43   3  50   3   0   1| 106M 9528k
13.5G 5940k 2009M  162M| 64   4  31   0   0   1| 183M   13M
13.5G 5948k 2036M  148M| 75   3  21   0   0   1| 235M   11M
13.4G 5948k 2050M  148M| 75   2  21   0   0   1| 240M   13M
13.4G 5948k 2064M  146M| 76   2  21   0   0   1| 238M   12M
13.4G 5948k 2075M  151M| 75   2  21   0   0   1| 236M   12M
13.4G 5948k 2088M  149M| 76   2  21   0   0   1| 207M   11M
13.4G 5956k 2061M  180M| 75   3  18   3   0   1| 228M   16M
13.4G 5960k 2043M  186M| 80   3  15   1   0   1| 209M   12M
13.4G 5960k 2098M  153M| 76   2  21   0   0   0| 254M 7920k
13.4G 5960k 2113M  150M| 75   2  22   0   0   1| 252M   12M
13.4G 5960k 2125M  148M| 76   3  20   0   0   1| 239M   11M
13.4G 5968k 2102M  181M| 78   3  17   1   0   1| 252M   16M
13.3G 5972k 2139M  150M| 75   2  22   0   0   1| 231M 8700k
13.3G 5964k 2112M  188M| 75   3  21   1   0   1| 240M   13M
13.4G 5964k 2120M  156M| 77   2  20   0   0   0| 219M   11M
13.3G 5964k 2173M  148M| 75   2  22   0   0   1| 256M 8228k
13.3G 5972k 2185M  148M| 76   2  21   0   0   1| 236M   12M
13.3G 5972k 2197M  150M| 76   3  21   0   0   1| 259M   15M
13.3G 5972k 2211M  149M| 77   2  20   0   0   1| 236M   12M
13.3G 5980k 2222M  147M| 75   3  21   0   0   0| 223M   11M
13.3G 5980k 2228M  152M| 75   3  21   0   0   1| 244M   12M
13.2G 5988k 2238M  152M| 76   2  21   1   0   1| 234M   11M
13.2G 5992k 2243M  158M| 75   3  21   0   0   1| 227M   12M
13.2G 5992k 2260M  152M| 76   3  21   0   0   0| 246M   11M
13.2G 5992k 2272M  149M| 76   2  22   0   0   0| 198M 8452k
13.2G 5996k 2276M  152M| 75   3  21   0   0   0| 160M 6992k
13.2G 6004k 2260M  175M| 75   3  21   0   0   1| 113M 6960k
13.2G 6008k 2288M  150M| 75   2  22   0   0   1| 112M 2148k
13.2G 6016k 2291M  149M| 76   2  22   0   0   0|  87M 3476k
13.2G 6016k 2294M  153M| 76   2  21   0   0   0| 107M 4656k
13.2G 6020k 2310M  146M| 75   3  21   0   0   1| 163M 5580k
13.2G 6032k 2314M  148M| 76   2  21   0   0   1| 171M 7332k
13.2G 6032k 2316M  149M| 76   2  22   0   0   0|  99M 4308k
13.2G 6032k 2291M  180M| 75   3  21   0   0   1|  79M 6072k
13.2G 6032k 2271M  205M| 75   2  22   0   0   1| 105M 5888k
13.2G 6036k 2325M  152M| 75   1  22   0   0   1| 178M 2628k
13.2G 6036k 2321M  168M| 76   2  21   0   0   1| 232M   10M
13.1G 6044k 2347M  154M| 77   2  20   1   0   0| 247M 7852k
13.1G 6044k 2360M  150M| 76   2  20   0   0   1| 244M 8960k
13.1G 6044k 2334M  186M| 75   3  21   0   0   1| 214M   11M
13.1G 6044k 2369M  158M| 64   2  31   0   0   2| 210M 6224k
13.1G 6044k 2376M  157M| 47   1  50   0   0   1| 106M 3464k
13.1G 6052k 2384M  154M| 26   1  72   0   0   1|  86M 3148k
13.1G 6052k 2389M  150M| 25   1  72   0   0   2|  80M 2900k
13.1G 6052k 2391M  152M| 26   1  74   0   0   0|  78M 3056k
13.1G 6052k 2393M  151M| 17   1  82   0   0   0|  40M 1500k
13.1G 6084k 2372M  148M| 16   2  80   2   0   0|  26M 2584k
13.1G 6092k 2306M  218M| 53   3  41   1   0   2| 175M   15M
13.1G 6092k 2378M  151M| 76   2  22   0   0   1| 249M 4748k
13.1G 6092k 2392M  148M| 76   2  20   1   0   1| 244M   12M
13.1G 6092k 2400M  153M| 75   2  22   0   0   1| 248M   12M
13.1G 6092k 2419M  146M| 76   2  21   0   0   0| 248M   11M
13.1G 6092k 2429M  149M| 76   3  21   0   0   1| 238M   11M
13.1G 6100k 2401M  146M| 75   3  21   0   0   1| 208M   13M
13.0G 6108k 2435M  159M| 76   2  20   0   0   1| 204M 5904k
13.0G 6108k 2455M  148M| 75   3  21   0   0   1| 249M 8780k
13.0G 6108k 2464M  150M| 76   2  21   0   0   0| 255M 9512k
13.0G 6108k 2472M  150M| 77   2  20   0   0   1| 250M 8480k
13.0G 6116k 2480M  152M| 76   3  21   0   0   0| 225M 7880k
13.0G 6124k 2487M  149M| 75   3  21   0   0   0| 238M 7608k
13.0G 6124k 2487M  152M| 76   3  19   1   0   1| 228M 7964k
13.0G 6124k 2499M  148M| 76   2  21   0   0   1| 224M 7836k
13.0G 6124k 2499M  156M| 75   3  21   0   0   1| 251M   10M
13.0G 6132k 2516M  148M| 76   2  21   0   0   0| 251M 7900k
13.0G 6132k 2523M  148M| 76   2  21   0   0   1| 232M 7388k
13.0G 6132k 2526M  152M| 75   3  21   0   0   1| 267M 8316k
13.0G 6136k 2526M  158M| 76   2  21   0   0   1| 216M 6852k
13.0G 6140k 2539M  151M| 75   3  21   0   0   1| 248M 7652k
12.9G 6148k 2550M  147M| 76   2  21   0   0   1| 231M 6044k
12.9G 6148k 2550M  152M| 75   3  21   0   0   1| 248M 6892k
12.9G 6148k 2555M  154M| 76   1  22   0   0   1| 232M 6300k
12.9G 6148k 2562M  150M| 76   2  20   0   0   1| 215M 4640k
12.9G 6148k 2568M  149M| 76   2  21   0   0   1| 154M 4236k
12.9G 6156k 2530M  190M| 75   2  22   0   0   1|  97M 5232k
12.9G 6156k 2566M  154M| 76   2  22   0   0   0| 127M  900k
12.9G 6160k 2572M  150M| 76   2  22   0   0   1|  87M 2008k
12.9G 6160k 2558M  162M| 78   3  19   0   0   1| 135M 4444k
12.9G 6160k 2564M  159M| 76   2  22   0   0   0| 146M 3472k
12.9G 6160k 2567M  160M| 76   2  21   0   0   0| 189M 3944k
12.9G 6168k 2576M  153M| 76   2  22   0   0   0| 108M 2568k
12.9G 6168k 2555M  176M| 76   2  21   0   0   0|  65M 2444k
12.9G 6168k 2568M  149M| 77   2  19   2   0   0| 106M 1464k
12.9G 6172k 2528M  175M| 80   2  16   0   0   1| 140M 4996k
12.9G 6172k 2568M  157M| 75   2  22   0   0   1| 226M 4060k
12.9G 6180k 2566M  164M| 76   2  21   1   0   0| 252M 6688k
12.9G 6180k 2582M  154M| 76   3  21   0   0   1| 246M 5296k
12.9G 6180k 2587M  153M| 75   2  22   0   0   1| 211M 3576k
12.9G 6180k 2585M  158M| 63   2  33   0   0   2| 194M 2672k
12.9G 6180k 2591M  153M| 46   2  50   0   0   2| 131M 1816k
12.9G 6192k 2588M  159M| 29   1  69   0   0   1|  81M 1936k
12.9G 6192k 2596M  151M| 25   0  73   0   0   1|  81M 2116k
12.9G 6192k 2599M  151M| 26   1  73   0   0   0|  83M 1816k
12.9G 6192k 2602M  148M| 22   1  77   0   0   0|  52M 1036k
12.9G 6200k 2584M  160M| 13   1  86   1   0   0|  25M  540k
13.0G 6204k 2461M  156M| 52   5  39   3   0   2| 185M   16M
12.9G 6212k 2570M  153M| 76   1  21   0   0   1| 246M  916k
12.9G 6212k 2581M  150M| 76   3  21   0   0   0| 246M 7916k
12.9G 6212k 2582M  158M| 76   2  20   0   0   1| 243M 9540k
12.9G 6212k 2578M  171M| 76   2  22   0   0   0| 246M 8964k
12.9G 6212k 2581M  175M| 75   2  22   0   0   0| 243M 7672k
12.9G 6220k 2607M  152M| 75   3  22   0   0   1| 222M 5728k
12.9G 6220k 2615M  148M| 75   2  21   0   0   1| 190M 3448k
12.9G 6220k 2620M  151M| 75   2  21   0   0   1| 252M 8656k
12.9G 6220k 2628M  151M| 77   2  20   0   0   0| 246M 8384k
12.9G 6220k 2638M  148M| 76   3  21   0   0   0| 249M 7012k
12.9G 6228k 2645M  148M| 76   2  22   0   0   1| 230M 6672k
12.9G 6232k 2645M  152M| 76   2  21   0   0   0| 244M 6784k
12.8G 6232k 2642M  159M| 74   3  21   0   0   1| 212M 5956k
12.8G 6232k 2648M  155M| 75   2  22   0   0   0| 233M 5432k
12.8G 6232k 2650M  162M| 75   3  21   0   0   1| 250M 6344k
12.8G 6240k 2657M  162M| 76   2  20   0   0   1| 248M 5288k
12.8G 6240k 2671M  152M| 76   2  21   0   0   0| 234M 4372k
12.8G 6240k 2679M  148M| 76   3  21   0   0   0| 259M 5000k
12.8G 6240k 2678M  153M| 76   2  22   0   0   0| 238M 5108k
12.8G 6244k 2665M  169M| 75   3  21   0   0   1| 227M 5876k
12.8G 6252k 2669M  170M| 77   2  20   0   0   0| 230M 5388k
12.8G 6248k 2669M  173M| 76   2  22   0   0   1| 253M 4120k
12.8G 6232k 2695M  151M| 76   2  21   0   0   1| 236M 3068k
12.8G 6220k 2697M  152M| 76   2  21   0   0   1| 219M 3952k
12.8G 6200k 2677M  175M| 75   2  22   0   0   1| 158M 3580k
12.8G 6208k 2654M  199M| 77   3  20   0   0   1|  95M 2404k
12.8G 6208k 2704M  149M| 76   2  21   0   0   1| 129M  728k
12.8G 6216k 2686M  167M| 75   2  23   0   0   0|  91M 2776k
12.8G 6216k 2699M  153M| 75   3  21   0   0   1| 126M 2024k
12.8G 6204k 2704M  150M| 76   2  22   0   0   1| 149M 2444k
12.8G 6212k 2706M  153M| 76   1  21   0   0   1| 182M 5088k
12.8G 6204k 2691M  173M| 77   2  20   0   0   1| 119M 3404k
12.8G 6204k 2689M  177M| 76   2  21   0   0   0|  66M 2056k
12.8G 6200k 2711M  153M| 76   2  22   0   0   0|  93M  900k
12.8G 6204k 2702M  163M| 74   3  22   0   0   1| 138M 2736k
12.8G 6212k 2713M  150M| 76   2  20   1   0   0| 236M 5536k
12.8G 6212k 2697M  174M| 75   2  22   0   0   1| 251M 9464k
12.8G 6212k 2729M  150M| 76   2  21   0   0   1| 247M 5220k
12.8G 6212k 2736M  149M| 76   2  21   0   0   0| 204M 6552k
12.8G 6212k 2742M  149M| 63   3  32   0   0   2| 201M 6784k
12.8G 6220k 2746M  149M| 50   2  48   0   0   1| 124M 4140k
12.8G 6220k 2750M  148M| 28   1  69   0   0   1|  85M 2504k
12.7G 6220k 2738M  164M| 25   1  74   0   0   0|  80M 4100k
12.7G 6220k 2750M  153M| 26   1  73   0   0   0|  82M 1596k
12.7G 6220k 2742M  162M| 23   1  76   0   0   0|  56M 3148k
12.7G 6228k 2752M  151M| 13   1  87   0   0   0|  22M  140k
12.8G 6236k 2696M  153M| 44   3  48   3   0   2| 104M 7184k
12.8G 6236k 2655M  201M| 64   4  30   1   0   1| 191M   12M
12.8G 6236k 2710M  153M| 76   2  21   0   0   0| 239M 5768k
12.8G 6236k 2721M  152M| 77   2  21   0   0   0| 233M 9380k
12.8G 6244k 2727M  152M| 76   2  22   0   0   1| 238M 8944k
12.8G 6244k 2727M  173M| 76   2  21   0   0   1| 232M 8564k
12.7G 6244k 2753M  152M| 77   2  20   0   0   1| 209M 5336k
12.7G 6244k 2760M  151M| 75   2  21   0   0   1| 216M 7004k
12.7G 6248k 2731M  182M| 77   3  19   0   0   1| 197M 8004k
12.7G 6260k 2761M  157M| 76   2  20   0   0   1| 248M 6320k
12.7G 6260k 2770M  149M| 77   2  19   1   0   1| 263M 7308k
12.7G 6260k 2758M  152M| 85   3  11   1   0   1| 254M 8584k
12.7G 6260k 2744M  172M| 77   2  20   0   0   1| 247M 8200k
12.7G 6264k 2770M  151M| 75   2  22   0   0   1| 241M 4916k
12.7G 6256k 2736M  191M| 75   3  21   0   0   1| 220M 8636k
12.7G 6268k 2746M  187M| 76   3  20   0   0   1| 224M 4596k
12.7G 6268k 2787M  147M| 76   1  22   0   0   1| 256M 2804k
12.7G 6268k 2789M  150M| 76   2  21   0   0   1| 228M 5448k
12.7G 6268k 2798M  148M| 76   2  20   0   0   1| 266M 5868k
12.7G 6272k 2799M  148M| 75   3  20   0   0   1| 241M 5776k
12.7G 6292k 2803M  148M| 77   3  20   0   0   0| 228M 5224k
12.7G 6292k 2806M  150M| 76   2  20   0   0   1| 226M 5740k
12.7G 6292k 2749M  181M| 77   2  21   0   0   0| 220M 8476k
12.7G 6300k 2817M  149M| 76   2  21   0   0   1| 238M 2688k
12.7G 6300k 2808M  161M| 76   2  21   0   0   1| 250M 5332k
12.7G 6308k 2824M  150M| 75   2  22   0   0   1| 198M 4324k
12.7G 6308k 2829M  149M| 76   3  21   0   0   0| 172M 3668k
12.7G 6308k 2807M  172M| 76   2  22   0   0   1| 123M 4188k
12.7G 6308k 2820M  159M| 77   1  21   0   0   0| 102M 1760k
12.7G 6312k 2822M  147M| 75   2  21   0   0   1|  79M 1416k
12.7G 6320k 2821M  160M| 75   2  22   0   0   1| 102M 1356k
12.7G 6320k 2833M  149M| 75   2  22   0   0   1| 158M 1804k
12.7G 6320k 2830M  154M| 76   2  21   0   0   0| 174M 2256k
12.7G 6320k 2824M  163M| 75   1  23   0   0   1| 109M 1712k
12.7G 6320k 2801M  185M| 76   2  21   0   0   1|  76M 1972k
12.7G 6328k 2792M  196M| 74   3  22   0   0   1| 102M 1888k
12.7G 6328k 2827M  161M| 76   2  22   0   0   0| 179M 1356k
12.7G 6332k 2837M  154M| 76   2  21   0   0   0| 215M 2644k
12.7G 6332k 2841M  154M| 75   2  22   0   0   1| 250M 4048k
12.7G 6332k 2851M  148M| 76   2  21   0   0   0| 246M 2992k
12.7G 6328k 2791M  211M| 75   3  21   0   0   1| 210M 5024k
12.6G 6328k 2855M  150M| 67   2  30   0   0   1| 215M 1832k
12.6G 6328k 2834M  174M| 49   1  48   0   0   1| 118M 2632k
12.6G 6328k 2859M  152M| 26   1  72   0   0   1|  80M  568k
12.6G 6328k 2856M  154M| 26   1  73   0   0   0|  83M 1684k
12.6G 6328k 2850M  163M| 26   1  73   0   0   0|  80M 1476k
12.6G 6336k 2865M  149M| 19   1  80   0   0   0|  44M  276k
12.7G 6348k 2840M  151M| 14   1  82   2   0   1|  32M 1848k
12.7G 6356k 2825M  149M| 45   1  51   2   0   1| 102M 4832k
12.7G 6352k 2782M  203M| 72   5  22   0   0   1| 214M   11M
12.7G 6348k 2839M  150M| 77   2  21   0   0   0| 236M 3956k
12.7G 6356k 2829M  167M| 75   3  21   0   0   1| 239M 8804k
12.6G 6356k 2851M  153M| 76   3  21   0   0   0| 236M 6180k
12.6G 6348k 2857M  153M| 76   3  21   0   0   0| 224M 6364k
12.6G 6344k 2820M  196M| 76   3  20   0   0   1| 217M 7652k
12.6G 6344k 2872M  148M| 77   2  21   0   0   0| 181M 2404k
12.6G 6340k 2872M  152M| 75   2  21   0   0   1| 231M 6332k
12.6G 6320k 2883M  148M| 75   2  21   0   0   1| 252M 6072k
12.6G 6320k 2887M  149M| 76   2  22   0   0   0| 254M 6064k
12.6G 6320k 2894M  149M| 76   2  22   0   0   0| 238M 6000k
12.6G 6320k 2894M  153M| 76   2  21   0   0   1| 253M 6448k
12.6G 6324k 2901M  151M| 76   2  21   0   0   1| 216M 5164k
12.6G 6332k 2904M  151M| 75   3  21   0   0   1| 223M 5320k
12.6G 6332k 2850M  210M| 77   3  19   0   0   1| 223M 7908k
12.6G 6332k 2915M  149M| 76   3  22   0   0   0| 251M 2040k
12.6G 6332k 2922M  149M| 75   2  21   0   0   1| 232M 4716k
12.6G 6332k 2909M  168M| 76   2  21   0   0   1| 257M 5680k
12.6G 6332k 2927M  152M| 76   2  21   0   0   1| 245M 3484k
12.6G 6340k 2879M  151M| 76   3  21   0   0   0| 208M 4516k
12.6G 6340k 2924M  161M| 76   2  21   0   0   0| 248M 2424k
12.6G 6340k 2902M  187M| 76   2  21   0   0   1| 224M 3876k
12.6G 6340k 2937M  153M| 76   2  22   0   0   0| 243M 2552k
12.6G 6348k 2945M  148M| 76   3  21   0   0   0| 238M 3440k
12.6G 6348k 2938M  158M| 76   2  22   0   0   0| 194M 3176k
12.6G 6348k 2947M  151M| 76   2  21   0   0   1| 165M 2368k
12.6G 6348k 2940M  159M| 75   2  21   0   0   1| 113M 2644k
12.6G 6348k 2917M  181M| 75   2  22   0   0   1|  99M  848k
12.6G 6360k 2905M  192M| 76   2  21   0   0   1|  89M 1536k
12.6G 6360k 2946M  151M| 76   2  22   0   0   0|  96M  240k
12.6G 6360k 2946M  151M| 76   2  21   0   0   0| 169M 1496k
12.6G 6360k 2947M  150M| 77   2  21   0   0   0| 160M 2188k
12.6G 6360k 2944M  154M| 75   1  23   0   0   1|  82M 1400k
12.6G 6368k 2906M  194M| 76   1  21   0   0   1|  86M 1756k
12.6G 6368k 2907M  195M| 76   2  21   0   0   1| 112M 1548k
12.6G 6368k 2945M  156M| 75   2  21   0   0   1| 190M 1496k
12.6G 6372k 2946M  158M| 75   2  21   0   0   1| 230M 3472k
12.5G 6372k 2958M  150M| 76   2  21   0   0   0| 247M 2936k
12.5G 6372k 2958M  153M| 77   2  21   0   0   0| 230M 2776k
12.5G 6372k 2924M  189M| 74   3  22   0   0   1| 216M 3920k
12.5G 6372k 2965M  151M| 64   2  32   0   0   1| 199M 1628k
12.5G 6372k 2962M  153M| 50   1  48   0   0   0| 124M 1760k
12.5G 6368k 2944M  174M| 28   1  70   0   0   1|  83M 1512k
12.5G 6364k 2944M  173M| 25   1  73   0   0   1|  82M 1180k
