[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
15.0G 8920k 84.6M  469M|  0  84  15   0   0   0|   0   248k
15.0G 8920k 84.6M  469M|  0  82  18   0   0   0|   0     0 
15.0G 8928k 84.7M  469M|  1  91   8   0   0   0|  12k  157M
15.0G 8928k 84.7M  469M|  0  88  11   0   0   0|   0  5952k
15.0G 8928k 84.7M  469M|  1  73  26   0   0   0|   0  2080k
15.0G 8936k 84.7M  468M|  0  87  13   0   0   0|2048B  560k
15.0G 8936k 84.7M  468M|  0  91   8   0   0   0|   0     0 
15.0G 8944k 84.7M  468M|  0  91   9   0   0   0|   0    32k
15.0G 8944k 84.7M  468M|  0  89  11   0   0   0|   0     0 
15.0G 8944k 84.7M  468M|  0  82  17   0   0   0|   0     0 
15.0G 8952k 84.7M  468M|  2  85  14   0   0   0|  48k  544M
15.0G 8952k 84.7M  468M|  0  80  20   0   0   0|   0     0 
15.0G 8960k 84.7M  468M|  0  97   3   0   0   0|   0    32k
15.0G 8960k 84.7M  468M|  0  97   3   0   0   0|   0     0 
15.0G 8960k 84.7M  468M|  0  98   2   0   0   0|   0     0 
15.0G 8968k 84.7M  468M|  2  94   4   0   0   0|  63k  830M
15.0G 8968k 84.7M  468M|  1  90   8   0   0   0|  44k  463M
15.0G 8976k 84.7M  468M|  0  94   6   0   0   0|   0    44k
15.0G 8976k 84.7M  468M|  0  92   7   0   0   0|   0     0 
15.0G 8976k 84.7M  468M|  0  97   3   0   0   0|   0     0 
15.0G 8984k 84.7M  469M|  1  90  10   0   0   0|   0   596k
15.0G 8984k 84.7M  469M|  0  91   9   0   0   0|   0     0 
15.0G 8992k 84.7M  469M|  0  89  11   0   0   0|   0   132k
15.0G 8992k 84.7M  468M|  0  88  12   0   0   0|2048B   20M
15.0G 8992k 84.7M  468M|  0  84  16   0   0   0|   0     0 
15.0G 9000k 84.7M  468M|  0  89  11   0   0   0|   0   380k
15.0G 9000k 84.7M  467M|  0  63  37   0   0   0|2048B   20M
15.0G 9008k 84.7M  468M|  1  61  39   0   0   0|  12k   22M
15.0G 9008k 84.7M  468M|  1  86  13   0   0   0|6144B   58M
15.0G 9008k 84.7M  468M|  1  95   4   0   0   0|2048B   69M
15.0G 9016k 84.7M  469M|  0  95   5   0   0   0|   0  4880k
15.0G 9016k 84.7M  469M|  0  90  10   0   0   0|   0     0 
15.0G 9024k 84.7M  469M|  1  72  27   0   0   0|   0    32k
15.0G 9024k 84.7M  469M|  1  64  35   0   0   0|   0     0 
15.0G 9024k 84.7M  469M|  0  58  41   0   0   0|   0     0 
15.0G 9024k 84.7M  469M|  0  58  42   0   0   0|   0    52k
15.0G 9032k 84.8M  469M|  1  59  40   0   0   0|   0   264k
15.0G 9040k 84.8M  469M|  0  45  55   0   0   0|4096B   42M
15.0G 9040k 84.8M  468M|  1  59  40   0   0   0|  21k   32M
15.0G 9040k 84.8M  468M|  0  64  35   0   0   0|   0     0 
15.0G 9040k 84.8M  469M|  1  75  24   0   0   0| 621k  102M
15.0G 9048k 84.8M  469M|  1  78  21   0   0   0|   0   760k
15.0G 9056k 84.8M  470M|  1  72  27   0   0   0|  16k   74M
15.0G 9056k 84.8M  469M|  1  44  55   0   0   0| 133k   98M
15.0G 9056k 84.8M  469M|  0  31  69   0   0   0|  17k    0 
15.0G 9056k 84.8M  469M|  0  71  28   0   0   0|  14k   24M
15.0G 9056k 84.8M  469M|  0  99   1   0   0   0|2048B  748k
15.0G 9072k 84.8M  469M|  1  99   0   0   0   0|5120B  524k
15.0G 9072k 84.8M  468M|  1  93   6   0   0   0|6144B   71M
15.0G 9072k 84.8M  468M|  1  83  16   0   0   0|   0     0 
15.0G 9072k 84.8M  468M|  2  79  19   0   0   0|4096B  396M
15.0G 9072k 84.8M  468M|  1  95   5   0   0   0|9216B   92M
15.0G 9088k 84.8M  468M|  1  82  17   0   0   0|   0   192k
15.0G 9088k 84.8M  468M|  0  85  15   0   0   0|   0   120k
15.0G 9088k 84.8M  468M|  0  63  36   0   0   0|   0   148k
15.0G 9088k 84.8M  468M|  1  77  22   0   0   0|2048B   41M
15.0G 9088k 84.8M  467M|  2  88  10   0   0   0|  51k  548M
15.0G 9096k 84.8M  467M|  0  94   6   0   0   0|   0  4504k
15.0G 9104k 84.8M  467M|  0  99   1   0   0   0|   0    80k
15.0G 9104k 84.8M  467M|  0  97   3   0   0   0|   0    28k
15.0G 9104k 84.8M  467M|  0  97   3   0   0   0|   0    28k
15.0G 9104k 84.8M  468M|  0  87  13   0   0   0|   0  1064k
15.0G 9112k 84.8M  468M|  0  93   6   0   0   0|   0   124k
15.0G 9120k 84.8M  468M|  0  98   2   0   0   0|   0   248k
15.0G 9120k 84.8M  468M|  1  93   6   0   0   0|   0   156k
15.0G 9120k 84.8M  468M|  0  93   6   0   0   0|   0     0 
15.0G 9120k 84.8M  467M|  0  96   4   0   0   0|   0   676k
15.0G 9128k 84.8M  467M|  1  83  16   0   0   0|2561k  272k
15.0G 9136k 84.8M  467M|  1  73  26   0   0   0|   0    24k
15.0G 9136k 84.9M  467M|  0  96   4   0   0   0|   0   220k
15.0G 9136k 84.9M  467M|  1  95   5   0   0   0|   0    84k
15.0G 9136k 84.9M  467M|  0  79  20   0   0   0|   0   704k
15.0G 9144k 84.9M  467M|  0  94   6   0   0   0|   0   180k
15.0G 9144k 84.9M  467M|  0  72  27   0   0   0|   0   148k
15.0G 9152k 84.9M  467M|  1  41  59   0   0   0|   0   144k
15.0G 9152k 84.9M  467M|  1  22  78   0   0   0|   0   220k
15.0G 9152k 84.9M  467M|  1   7  92   0   0   0|   0  1748k
15.0G 9160k 84.9M  467M|  0   2  98   0   0   0|   0   136k
15.0G 9160k 84.9M  467M|  0   5  95   0   0   0|   0   652k
15.0G 9168k 84.9M  467M|  0   1  98   0   0   0|   0    24k
15.0G 9168k 84.9M  467M|  1   5  95   0   0   0|   0     0 
15.0G 9168k 84.9M  467M|  0   1  99   0   0   0|2048B   13M
15.0G 9176k 84.9M  467M|  0   2  97   0   0   0|   0    80k
15.0G 9176k 84.9M  467M|  0   7  93   0   0   0|   0     0 
15.0G 9176k 84.9M  467M|  1  29  71   0   0   0|   0     0 
15.0G 9176k 84.9M  467M|  0  29  71   0   0   0|   0     0 
15.0G 9176k 84.9M  467M|  0  37  63   0   0   0|   0   152k
15.0G 9192k 84.9M  467M|  0  41  58   0   0   0|  12k 8124k
15.0G 9192k 84.9M  467M|  0   2  98   0   0   0|   0     0 
15.0G 9192k 84.9M  467M|  0  16  83   0   0   0|   0     0 
15.0G 9192k 84.9M  467M|  0  93   7   0   0   0|   0     0 
15.0G 9192k 84.9M  467M|  0  98   2   0   0   0|   0     0 
15.0G 9208k 84.9M  468M|  1  99   1   0   0   0|7168B   29M
15.0G 9208k 84.9M  468M|  0  98   2   0   0   0|   0     0 
15.0G 9208k 84.9M  468M|  0  96   4   0   0   0|   0     0 
15.0G 9208k 84.9M  468M|  1  66  33   0   0   0|  26k 5000k
15.0G 9208k 84.9M  468M|  0  96   4   0   0   0|   0     0 
15.0G 9224k 84.9M  468M|  0  99   1   0   0   0|8192B   58M
15.0G 9224k 84.9M  468M|  0  98   2   0   0   0|   0     0 
15.0G 9224k 84.9M  468M|  0  96   4   0   0   0|   0     0 
15.0G 9224k 84.9M  468M|  1  91   9   0   0   0|   0     0 
15.0G 9224k 84.9M  468M|  0  87  13   0   0   0|   0     0 
15.0G 9240k 84.9M  468M|  1  95   4   0   0   0|4096B   32M
15.0G 9240k 85.0M  468M|  0  95   5   0   0   0|   0     0 
15.0G 9240k 85.0M  468M|  0  96   4   0   0   0|   0     0 
15.0G 9240k 85.0M  468M|  1  79  21   0   0   0|   0     0 
15.0G 9240k 85.0M  468M|  1  94   6   0   0   0|   0     0 
15.0G 9256k 85.0M  468M|  1  98   2   0   0   0|5120B   33M
15.0G 9256k 85.0M  467M|  0  97   3   0   0   0|   0     0 
15.0G 9256k 85.0M  467M|  1  89  10   0   0   0|4096B   15M
15.0G 9256k 85.0M  467M|  1  75  25   0   0   0|   0     0 
15.0G 9256k 85.0M  467M|  0  74  25   0   0   0|   0     0 
15.0G 9272k 85.0M  467M|  0  87  12   0   0   0|7168B 3004k
15.0G 9272k 85.0M  467M|  0  76  24   0   0   0|1024B   13M
15.0G 9272k 85.0M  467M|  1  65  34   0   0   0|   0     0 
15.0G 9272k 85.0M  467M|  0  63  36   0   0   0|   0     0 
15.0G 9272k 85.0M  467M|  0  81  19   0   0   0|   0     0 
15.0G 9288k 85.0M  468M|  0  65  34   0   0   0|2048B 2840k
15.0G 9288k 85.0M  467M|  1  48  51   0   0   0|4096B   12M
15.0G 9288k 85.0M  467M|  1  39  60   0   0   0|   0     0 
15.0G 9288k 85.0M  467M|  1  40  60   0   0   0|   0     0 
15.0G 9288k 85.0M  467M|  1  34  66   0   0   0|4096B   64M
15.0G 9304k 85.0M  467M|  0  54  46   0   0   0|   0   808k
15.0G 9304k 85.0M  467M|  0  56  44   0   0   0|   0     0 
15.0G 9304k 85.0M  467M|  0  68  32   0   0   0|   0     0 
15.0G 9304k 85.0M  467M|  1  40  60   0   0   0|   0     0 
15.0G 9304k 85.0M  467M|  0  53  46   0   0   0|   0     0 
15.0G 9320k 85.0M  468M|  0  55  45   0   0   0|4096B 1920k
15.0G 9320k 85.0M  468M|  0  52  48   0   0   0|1024B   26M
15.0G 9320k 85.0M  468M|  0  35  65   0   0   0|   0     0 
15.0G 9320k 85.0M  468M|  1  52  47   0   0   0|   0     0 
15.0G 9320k 85.0M  468M|  0  55  45   0   0   0|   0     0 
15.0G 9336k 85.0M  468M|  0  53  46   0   0   0|  23k 4288k
15.0G 9336k 85.0M  468M|  0  58  41   0   0   0|2048B   12M
15.0G 9336k 85.0M  468M|  1  53  47   0   0   0|   0     0 
15.0G 9336k 85.0M  468M|  0  54  46   0   0   0|   0     0 
15.0G 9336k 85.0M  468M|  1  52  48   0   0   0|   0     0 
15.0G 9352k 85.0M  468M|  0  40  60   0   0   0|   0  2740k
15.0G 9352k 85.1M  468M|  1  53  46   0   0   0|  13k  198M
15.0G 9352k 85.1M  468M|  1  56  44   0   0   0|   0     0 
15.0G 9352k 85.1M  468M|  0  32  68   0   0   0|1024B   10M
15.0G 9352k 85.1M  468M|  1  29  70   0   0   0|   0     0 
15.0G 9360k 85.1M  468M|  0  27  72   0   0   1|   0    32k
15.0G 9368k 85.1M  468M|  1  28  71   0   0   0|  11k  186M
15.0G 9368k 85.1M  468M|  0  26  73   0   0   0|   0     0 
15.0G 9368k 85.1M  468M|  0  27  72   0   0   0|   0     0 
15.0G 9368k 85.1M  468M|  0  35  65   0   0   0|   0     0 
15.0G 9368k 85.1M  468M|  0  27  73   0   0   0|   0     0 
15.0G 9384k 85.1M  468M|  1  35  64   0   0   0|  10k  128M
15.0G 9384k 85.1M  468M|  0  28  72   0   0   0|   0     0 
15.0G 9384k 85.1M  468M|  0  27  73   0   0   0|   0     0 
15.0G 9384k 85.1M  468M|  0  29  71   0   0   0|   0     0 
15.0G 9384k 85.1M  468M|  0  29  71   0   0   0|   0     0 
15.0G 9400k 85.1M  467M|  1  28  71   0   0   1|  10k  156M
15.0G 9400k 85.1M  467M|  1  27  72   0   0   0|   0     0 
15.0G 9400k 85.1M  467M|  0  29  71   0   0   0|   0     0 
15.0G 9400k 85.1M  467M|  0  27  73   0   0   0|   0     0 
15.0G 9400k 85.1M  467M|  0  27  73   0   0   0|   0     0 
15.0G 9416k 85.1M  468M|  1  41  57   0   0   0|  12k  196M
15.0G 9416k 85.1M  467M|  1  82  17   0   0   0|  12k  175M
15.0G 9416k 85.1M  467M|  0  98   2   0   0   0|5120B   45M
15.0G 9416k 85.1M  467M|  1  97   2   0   0   0|3072B   43M
15.0G 9416k 85.1M  466M|  1  98   1   0   0   0|4096B   51M
15.0G 9432k 85.1M  466M|  0  91   9   0   0   0|  10k   30M
15.0G 9432k 85.1M  466M|  0  97   2   0   0   0|   0   112k
15.0G 9432k 85.1M  466M|  1  96   4   0   0   0|   0     0 
15.0G 9432k 85.1M  466M|  0  89  10   0   0   0|   0     0 
15.0G 9432k 85.1M  466M|  1  85  15   0   0   0|  17k    0 
15.0G 9448k 85.1M  466M|  1  84  15   0   0   0|  12k 6544k
15.0G 9448k 85.1M  466M|  0  83  16   0   0   0|8192B 8616k
15.0G 9448k 85.1M  466M|  0  90  10   0   0   0|   0     0 
15.0G 9448k 85.1M  466M|  1  90   9   0   0   0|   0     0 
15.0G 9448k 85.2M  466M|  2  95   4   0   0   0|  29k  386M
15.0G 9464k 85.2M  467M|  0  85  14   0   0   0|   0  4944k
15.0G 9464k 85.2M  467M|  1  93   6   0   0   0|   0   148k
15.0G 9464k 85.2M  467M|  0  94   6   0   0   0|   0   112k
15.0G 9464k 85.2M  467M|  0  97   3   0   0   0|   0     0 
15.0G 9464k 85.2M  467M|  2  92   6   0   0   0|  34k  450M
15.0G 9480k 85.2M  468M|  3  92   5   0   0   0|2632k 1050M
15.0G 9480k 85.2M  468M|  0  97   2   0   0   0|8192B 4712k
15.0G 9480k 85.2M  468M|  0  96   4   0   0   0|   0     0 
15.0G 9480k 85.2M  468M|  1  89  11   0   0   0|  65k  148k
15.0G 9480k 85.2M  468M|  0  97   2   0   0   0|   0    28k
15.0G 9496k 85.2M  467M|  1  96   3   0   0   0|  34k  992k
15.0G 9496k 85.2M  467M|  0  94   5   0   0   0|  66k   80k
15.0G 9496k 85.2M  467M|  1  89  11   0   0   0|  26k   56k
15.0G 9496k 85.2M  467M|  0  91   8   0   0   0|   0     0 
15.0G 9496k 85.2M  467M|  0  98   2   0   0   0|  25k  120k
15.0G 9512k 85.2M  468M|  0  93   7   0   0   0|   0   808k
15.0G 9512k 85.2M  468M|  1  86  14   0   0   0|   0     0 
15.0G 9512k 85.2M  468M|  1  91   9   0   0   0| 138k  240k
15.0G 9512k 85.2M  468M|  0  98   2   0   0   0|   0     0 
15.0G 9512k 85.2M  468M|  1  83  16   0   0   0|  57k   56k
15.0G 9528k 85.2M  468M|  1  88  11   0   0   0|   0   912k
15.0G 9528k 85.2M  468M|  1  88  12   0   0   0|   0   104k
15.0G 9528k 85.2M  468M|  1  89  11   0   0   0|1024B  176k
15.0G 9528k 85.2M  468M|  1  83  17   0   0   0|2048B  240k
15.0G 9528k 85.2M  468M|  1  82  18   0   0   0|   0     0 
15.0G 9544k 85.2M  468M|  0  56  43   0   0   0|   0   780k
15.0G 9544k 85.2M  468M|  0  31  68   0   0   0|   0    44k
15.0G 9544k 85.2M  468M|  1  30  69   0   0   0| 657k  984k
15.0G 9544k 85.2M  468M|  0   4  96   0   0   0| 265k  492k
15.0G 9544k 85.2M  468M|  0   4  95   0   0   0|  65k  596k
15.0G 9560k 85.2M  468M|  0   1  98   0   0   0|   0   704k
15.0G 9560k 85.2M  468M|  0   2  98   0   0   0|   0     0 
15.0G 9560k 85.2M  468M|  0   1  99   0   0   0|   0     0 
15.0G 9560k 85.2M  468M|  0   1  99   0   0   0|   0     0 
15.0G 9560k 85.3M  468M|  0   1  98   0   0   0|   0     0 
15.0G 9568k 85.2M  468M|  0   1  98   0   0   0|   0    32k
15.0G 9576k 85.3M  468M|  1  22  76   0   0   0|  37k  282M
15.0G 9576k 85.3M  468M|  0  31  69   0   0   0|   0     0 
15.0G 9576k 85.3M  468M|  0  29  71   0   0   0|   0     0 
15.0G 9576k 85.3M  468M|  1  43  56   0   0   0|   0     0 
15.0G 9584k 85.3M  468M|  0  20  79   0   0   0|   0  4108k
15.0G 9592k 85.3M  468M|  3   7  91   0   0   0|  43k  643M
15.0G 9592k 85.3M  468M|  0  58  41   0   0   0|   0     0 
15.0G 9592k 85.3M  468M|  0  98   2   0   0   0|   0     0 
15.0G 9592k 85.3M  468M|  0  99   1   0   0   0|   0     0 
15.0G 9600k 85.3M  468M|  1  97   2   0   0   0|   0    88k
15.0G 9608k 85.3M  468M|  0  98   2   0   0   0|5120B   95M
15.0G 9608k 85.3M  468M|  1  90  10   0   0   0|   0     0 
15.0G 9608k 85.3M  468M|  0  83  17   0   0   0|   0     0 
15.0G 9608k 85.3M  468M|  0  96   4   0   0   0|   0     0 
15.0G 9616k 85.3M  468M|  0  98   2   0   0   0|   0    32k
15.0G 9624k 85.3M  467M|  1  80  19   0   0   0|  23k  252M
15.0G 9624k 85.3M  467M|  0  78  22   0   0   0|   0     0 
15.0G 9624k 85.3M  467M|  0  86  13   0   0   0|   0     0 
15.0G 9624k 85.3M  467M|  0  85  15   0   0   0|   0     0 
15.0G 9632k 85.3M  467M|  1  82  17   0   0   0|4096B   32k
15.0G 9640k 85.3M  467M|  1  88  12   0   0   0|7168B   96M
15.0G 9640k 85.3M  467M|  1  95   4   0   0   0|3072B   66M
15.0G 9640k 85.3M  467M|  0  79  21   0   0   0|   0     0 
15.0G 9640k 85.3M  467M|  1  81  18   0   0   0|2048B 5112k
15.0G 9648k 85.3M  467M|  0  89  11   0   0   0|   0    40k
15.0G 9656k 85.3M  467M|  0  91   8   0   0   0|   0   568k
15.0G 9656k 85.3M  467M|  0  91   8   0   0   0|   0     0 
15.0G 9656k 85.3M  467M|  0  86  14   0   0   0|   0     0 
15.0G 9656k 85.3M  466M|  2  80  19   0   0   0|  48k  540M
15.0G 9664k 85.3M  466M|  1  80  19   0   0   0|   0    32k
15.0G 9672k 85.3M  467M|  1  81  18   0   0   0|   0  5176k
15.0G 9672k 85.4M  467M|  1  96   4   0   0   0|   0    32k
15.0G 9672k 85.4M  467M|  0  99   1   0   0   0|   0     0 
15.0G 9672k 85.4M  468M|  2  94   4   0   0   0|  31k  539M
15.0G 9680k 85.4M  467M|  2  91   7   0   0   0|  80k  752M
15.0G 9688k 85.4M  467M|  1  89  10   0   0   0|2048B 2880k
15.0G 9688k 85.4M  467M|  0  93   6   0   0   0|   0   104k
15.0G 9688k 85.4M  467M|  0  99   1   0   0   0|   0     0 
15.0G 9688k 85.4M  467M|  0  90  10   0   0   0|   0     0 
15.0G 9696k 85.4M  467M|  0  77  22   0   0   0|   0   124k
15.0G 9704k 85.4M  468M|  0  88  11   0   0   0|   0   440k
15.0G 9704k 85.4M  468M|  0  92   8   0   0   0|   0     0 
15.0G 9704k 85.4M  466M|  0  89  10   0   0   0|1274k   20M
15.0G 9704k 85.4M  466M|  0  86  14   0   0   0|   0     0 
15.0G 9712k 85.4M  466M|  0  90   9   0   0   0|   0    32k
15.0G 9720k 85.4M  467M|  1  76  23   0   0   0|   0   504k
15.0G 9720k 85.4M  467M|  1  75  24   0   0   0|  23k   40M
15.0G 9720k 85.4M  467M|  0  94   5   0   0   0|  18k   62M
15.0G 9720k 85.4M  467M|  1  96   4   0   0   0|1149k   67M
15.0G 9728k 85.4M  467M|  0  93   7   0   0   0|   0    44k
15.0G 9736k 85.4M  467M|  0  76  24   0   0   0|   0    24k
15.0G 9736k 85.4M  468M|  1  60  39   0   0   0|   0  4384k
15.0G 9736k 85.4M  468M|  0  64  36   0   0   0|   0     0 
15.0G 9736k 85.4M  468M|  0  54  45   0   0   0|   0     0 
15.0G 9744k 85.4M  468M|  0  53  47   0   0   0|   0    32k
15.0G 9744k 85.4M  468M|  0  62  38   0   0   0|   0     0 
15.0G 9752k 85.4M  468M|  1  37  62   0   0   0|7168B   59M
15.0G 9752k 85.4M  469M|  0  66  33   0   0   0|2048B   20M
15.0G 9752k 85.4M  469M|  1  71  28   0   0   0| 328k   91M
15.0G 9760k 85.4M  469M|  1  74  25   0   0   0|   0  6184k
15.0G 9760k 85.4M  468M|  0  82  18   0   0   0|   0     0 
15.0G 9768k 85.4M  466M|  1  55  44   0   0   0| 923k  153M
15.0G 9768k 85.4M  467M|  0  34  66   0   0   0|   0    17M
15.0G 9768k 85.4M  467M|  0  45  55   0   0   0|1024B   13M
15.0G 9776k 85.4M  468M|  0  93   6   0   0   0|   0    15M
15.0G 9776k 85.4M  468M|  1  99   1   0   0   0|  61k 1548k
15.0G 9784k 85.5M  467M|  1  98   1   0   0   0|  57k   19M
15.0G 9784k 85.5M  468M|  1  88  12   0   0   0|2048B   56M
15.0G 9784k 85.5M  468M|  0  80  20   0   0   0|   0     0 
15.0G 9792k 85.5M  468M|  1  89  10   0   0   0|  46k  235M
15.0G 9792k 85.5M  468M|  1  91   8   0   0   0|  17k   28k
15.0G 9800k 85.5M  468M|  1  81  19   0   0   0| 105k  616k
15.0G 9800k 85.5M  468M|  0  90  10   0   0   0|  88k  252k
15.0G 9800k 85.5M  468M|  0  86  13   0   0   0|  64k  120k
15.0G 9808k 85.5M  467M|  2  91   7   0   0   0| 102k  620M
15.0G 9808k 85.5M  468M|  1  93   6   0   0   0|  35k  218M
15.0G 9816k 85.5M  468M|  0  96   4   0   0   0|  35k 2516k
15.0G 9816k 85.5M  468M|  0  99   1   0   0   0|   0    84k
15.0G 9816k 85.5M  468M|  1  95   4   0   0   0|   0     0 
15.0G 9824k 85.5M  468M|  1  92   7   0   0   0|   0    32k
15.0G 9824k 85.5M  468M|  1  96   3   0   0   0|   0    92k
15.0G 9832k 85.5M  468M|  0  98   2   0   0   0|   0   880k
15.0G 9832k 85.5M  468M|  1  93   6   0   0   0|1024B  148k
15.0G 9832k 85.5M  468M|  1  90   9   0   0   0|   0    56k
15.0G 9840k 85.5M  468M|  0  87  13   0   0   0|1153k   32k
15.0G 9840k 85.5M  468M|  0  88  11   0   0   0|   0   120k
15.0G 9848k 85.5M  468M|  0  81  18   0   0   0|   0   960k
15.0G 9848k 85.5M  468M|  0  95   5   0   0   0|1024B  184k
15.0G 9848k 85.5M  468M|  1  78  22   0   0   0|   0     0 
15.0G 9856k 85.5M  468M|  1  87  13   0   0   0|   0   152k
15.0G 9856k 85.5M  468M|  0  88  12   0   0   0|   0    84k
15.0G 9864k 85.5M  468M|  0  95   4   0   0   0|   0   768k
15.0G 9864k 85.5M  468M|  0  63  37   0   0   0|  38M  280k
15.0G 9864k 85.5M  468M|  0  30  70   0   0   0|   0   184k
15.0G 9872k 85.5M  468M|  1  15  85   0   0   0| 931k 1268k
15.0G 9872k 85.5M  468M|  1   1  99   0   0   0|   0    92k
15.0G 9880k 85.5M  467M|  0   6  94   0   0   0|9216B 1312k
15.0G 9880k 85.5M  467M|  1   2  98   0   0   0|   0    28k
15.0G 9880k 85.5M  467M|  1   1  98   0   0   0|   0   104k
15.0G 9888k 85.5M  467M|  0   5  95   0   0   0|   0   124k
15.0G 9888k 85.6M  467M|  1   1  98   0   0   0|1024B   12M
15.0G 9888k 85.6M  467M|  0   2  98   0   0   0|   0     0 
15.0G 9896k 85.6M  468M|  1  20  79   0   0   0|3072B 4512k
15.0G 9896k 85.6M  468M|  0  28  71   0   0   0|   0    24k
15.0G 9904k 85.6M  468M|  0  28  72   0   0   0|   0    56k
15.0G 9904k 85.6M  468M|  1  41  58   0   0   0|   0     0 
15.0G 9904k 85.6M  468M|  0  27  73   0   0   0|6144B 4644k
15.0G 9912k 85.6M  467M|  0   2  98   0   0   0|   0  1160k
15.0G 9912k 85.6M  467M|  1  50  49   0   0   0|   0    12k
15.0G 9912k 85.6M  467M|  0  98   1   0   0   0|   0     0 
15.0G 9920k 85.6M  468M|  0  98   2   0   0   0|  21k   29M
15.0G 9920k 85.6M  468M|  1  99   1   0   0   0|   0     0 
15.0G 9928k 85.6M  468M|  0  97   2   0   0   0|3072B 4192k
15.0G 9928k 85.6M  468M|  0  88  12   0   0   0|   0    56k
15.0G 9928k 85.6M  468M|  1  67  33   0   0   0|   0     0 
15.0G 9936k 85.6M  468M|  1  98   1   0   0   0|7168B   57M
15.0G 9936k 85.6M  468M|  0  98   1   0   0   0|   0     0 
15.0G 9944k 85.6M  468M|  0  94   5   0   0   0|3072B 4680k
15.0G 9944k 85.6M  468M|  0  96   4   0   0   0|   0     0 
15.0G 9944k 85.6M  468M|  1  88  11   0   0   0|   0     0 
15.0G 9952k 85.6M  468M|  0  92   8   0   0   0|   0    32k
15.0G 9952k 85.6M  468M|  1  98   2   0   0   0|1024B   29M
15.0G 9960k 85.6M  468M|  0  96   3   0   0   0|   0  2568k
15.0G 9960k 85.6M  468M|  0  93   6   0   0   0|   0    44k
15.0G 9960k 85.6M  468M|  0  87  13   0   0   0|   0     0 
15.0G 9968k 85.6M  468M|  0  98   1   0   0   0|   0    40k
15.0G 9968k 85.6M  467M|  1  97   2   0   0   0|2048B   29M
15.0G 9976k 85.6M  468M|  0  94   5   0   0   0|7168B   16M
15.0G 9976k 85.6M  468M|  0  84  15   0   0   0|   0   156k
15.0G 9976k 85.6M  468M|  1  70  29   0   0   0|   0     0 
15.0G 9984k 85.6M  468M|  1  75  24   0   0   0|   0    72k
15.0G 9984k 85.6M  468M|  0  88  11   0   0   0|6144B   13M
15.0G 9992k 85.6M  468M|  0  68  31   0   0   0|   0  4680k
15.0G 9992k 85.6M  468M|  1  67  32   0   0   0|   0    76k
15.0G 9992k 85.7M  468M|  1  69  31   0   0   0|   0     0 
15.0G 9.77M 85.7M  468M|  0  74  26   0   0   0|   0    92k
15.0G 9.77M 85.7M  467M|  0  67  33   0   0   0|6144B   12M
15.0G 9.77M 85.7M  467M|  0  40  60   0   0   0|2048B 4712k
15.0G 9.77M 85.7M  467M|  1  35  64   0   0   0|5120B   59M
15.0G 9.77M 85.7M  467M|  0  40  60   0   0   0|   0     0 
15.0G 9.78M 85.7M  467M|  0  54  46   0   0   0|   0    32k
15.0G 9.78M 85.7M  467M|  0  54  46   0   0   0|   0     0 
15.0G 9.79M 85.7M  467M|  0  54  45   0   0   0|   0  3712k
15.0G 9.79M 85.7M  467M|  1  52  47   0   0   0|   0     0 
15.0G 9.79M 85.7M  467M|  0  59  40   0   0   0|   0     0 
15.0G 9.80M 85.7M  467M|  1  56  43   0   0   0|   0    32k
15.0G 9.80M 85.7M  467M|  0  46  53   0   0   0|  15k   27M
15.0G 9.80M 85.7M  467M|  0  39  61   0   0   0|5120B 3176k
15.0G 9.80M 85.7M  467M|  0  56  43   0   0   0|   0     0 
15.0G 9.80M 85.7M  467M|  0  55  45   0   0   0|   0     0 
15.0G 9.81M 85.7M  467M|  1  46  53   0   0   0|   0    32k
15.0G 9.81M 85.7M  466M|  1  57  43   0   0   0|  29k   90M
15.0G 9.82M 85.7M  466M|  1  60  39   0   0   0|   0  3224k
15.0G 9.82M 85.7M  466M|  0  61  39   0   0   0|   0     0 
15.0G 9.82M 85.7M  466M|  0  49  50   0   0   0|   0    44k
15.0G 9.83M 85.7M  466M|  0  38  61   0   0   0|   0    40k
15.0G 9.83M 85.7M  466M|  1  53  46   0   0   0|  12k  121M
15.0G 9.84M 85.7M  467M|  0  49  50   0   0   0|   0  8720k
15.0G 9.84M 85.7M  467M|  0  28  72   0   0   0|   0     0 
