[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
15.3G  992k  184M  156M| 75   3  19   1   0   1| 119M  168k
15.3G 1000k  147M  190M| 75   3  20   1   0   1| 116M  600k
15.3G 1016k  175M  161M| 76   3  20   1   0   1| 122M  568k
15.3G 1024k  178M  159M| 75   3  20   0   0   1| 111M  132k
15.3G 1024k  156M  180M| 74   4  20   0   0   1| 116M  384k
15.3G 1028k  184M  153M| 77   3  18   2   0   1| 119M  108k
15.3G 1028k  171M  166M| 76   3  19   0   0   0| 112M  228k
15.3G 1052k  170M  166M| 81   3  15   1   0   1| 115M  400k
15.3G 1068k  173M  162M| 76   3  19   1   0   0| 111M  188k
15.3G  904k  175M  160M| 76   3  20   1   0   1| 120M   44k
15.3G  624k  180M  155M| 75   3  20   1   0   0| 118M   80k
15.3G  596k  172M  165M| 77   2  19   1   0   0| 106M  132k
15.3G  668k  179M  157M| 76   3  19   1   0   1| 115M  600k
15.3G  656k  191M  145M| 79   3  17   0   0   1| 117M  660k
15.3G  796k  177M  161M| 76   2  21   0   0   1| 110M   88k
15.3G  924k  146M  192M| 75   4  20   0   0   1| 110M  120k
15.3G  924k  188M  147M| 76   3  21   1   0   0| 116M  276k
15.3G  920k  178M  158M| 76   3  20   1   0   1| 116M  316k
15.3G  840k  182M  155M| 76   3  20   1   0   0| 109M   60k
15.3G  840k  176M  161M| 76   3  19   1   0   1| 106M  116k
15.3G  844k  180M  157M| 76   3  20   1   0   0| 119M   64k
15.3G  832k  190M  146M| 76   3  20   0   0   0| 103M  336k
15.3G  836k  174M  161M| 76   3  20   0   0   1| 108M  224k
15.3G  840k  172M  164M| 65   2  31   1   0   1|  97M   16k
15.3G  988k  188M  147M| 63   2  33   1   0   1| 100M    0 
15.3G  988k  190M  145M| 63   2  32   1   0   2|  92M   36k
15.3G 1012k  170M  165M| 38   2  60   1   0   1|  47M  420k
15.3G 1012k  184M  150M| 26   1  72   0   0   1|  36M   12k
15.3G  932k  183M  152M| 17   1  82   0   0   0|  19M  160k
15.4G 1068k 15.8M  146M| 19   4  68   8   0   0| 113M   92k
15.4G  548k 11.6M  166M|  1   4  45  50   0   0|  92M   59M
15.4G  544k 13.3M  160M| 22   5  36  36   0   0|  85M   88M
15.4G  908k 25.6M  186M|  3   2  44  50   0   0|  24M  113M
15.4G  524k 48.1M  148M| 35   6  48  11   0   1| 109M 1956k
15.3G  644k  114M  158M| 67  13  13   6   0   1| 170M   12M
15.3G  532k  103M  163M| 76   3  19   1   0   1| 113M   80k
15.3G  532k  118M  146M| 75   3  21   1   0   0| 119M   56k
15.3G  532k 99.4M  163M| 76   3  20   1   0   1| 127M    0 
15.3G  540k  107M  163M| 77   3  18   2   0   1| 129M  152k
15.3G 1500k  107M  161M| 77   3  20   1   0   0|  98M  300k
15.3G  716k 82.6M  185M| 75   4  18   2   0   1| 126M   32k
15.3G  888k 98.7M  157M| 76   3  17   3   0   0| 132M   24k
15.3G  696k  115M  144M| 76   4  19   0   0   0| 114M  112k
15.3G  504k 97.9M  160M| 76   3  20   0   0   0| 118M  144k
15.3G  424k  109M  147M| 77   3  20   1   0   0| 116M  368k
15.3G  576k  111M  145M| 76   3  20   1   0   1| 120M  408k
15.3G  864k 99.7M  160M| 70   3  17   9   0   2|  88M 1392k
15.3G  516k 69.0M  197M| 70   4  15  10   0   1| 118M 3300k
15.3G  680k  112M  157M| 77   3  18   2   0   1| 132M  284k
15.4G  688k 74.0M  144M| 76   4  20   0   0   0| 108M  192k
15.3G  500k  116M  151M| 76   3  18   1   0   1| 126M  328k
15.3G  496k  110M  157M| 76   3  19   1   0   1| 119M  556k
15.3G  480k  121M  148M| 76   3  20   1   0   0| 118M  420k
15.3G  712k  114M  155M| 74   3  19   2   0   1| 126M  296k
15.3G  720k  107M  160M| 76   3  20   1   0   1| 101M   80k
15.3G  460k  117M  152M| 76   4  18   1   0   1| 131M  548k
15.3G  460k  105M  164M| 77   3  20   1   0   0| 109M   88k
15.3G  584k 97.6M  170M| 76   3  19   1   0   1| 122M  556k
15.3G  440k  104M  163M| 76   3  19   1   0   1| 120M   92k
15.3G  588k  107M  157M| 75   3  19   3   0   0| 130M  280k
15.3G  612k 94.8M  169M| 76   3  20   1   0   1| 114M   84k
15.3G 1072k 96.3M  166M| 75   4  19   1   0   1| 116M  392k
15.3G 1160k 99.0M  163M| 77   3  18   2   0   0| 120M   96k
15.3G  640k 97.7M  158M| 78   3  17   2   0   1| 121M  120k
15.3G  668k  106M  150M| 77   3  19   1   0   0| 113M  256k
15.3G  424k 99.9M  159M| 75   3  19   2   0   0| 129M  788k
15.3G  560k  107M  150M| 75   3  20   1   0   0| 127M   24k
15.3G  444k  100M  154M| 75   4  20   1   0   1| 111M  300k
15.3G  564k 94.0M  162M| 78   4  17   1   0   1| 109M  180k
15.3G  608k  108M  147M| 76   3  20   1   0   0| 130M  248k
15.3G  632k 98.2M  156M| 75   4  20   1   0   0| 116M  432k
15.3G  580k 90.7M  163M| 75   4  20   1   0   1| 117M   44k
15.3G  752k  104M  150M| 76   3  20   1   0   1| 108M   36k
15.3G  516k 91.3M  162M| 75   5  18   2   0   0| 141M  324k
15.3G  504k 95.3M  162M| 76   3  20   1   0   0| 112M  600k
15.3G  724k 74.7M  181M| 74   4  20   1   0   1| 113M  344k
15.3G  868k 94.4M  160M| 63   2  33   1   0   2| 106M   20k
15.3G  800k 98.3M  156M| 65   2  32   0   0   1|  98M   68k
15.3G  780k  101M  152M| 63   3  33   0   0   1|  97M   40k
15.3G  804k 96.3M  157M| 46   2  50   1   0   1|  67M  192k
15.3G  808k 97.2M  155M| 31   2  66   0   0   2|  44M 8192B
15.3G  816k  105M  146M| 23   1  75   0   0   0|  27M 8192B
15.4G 1012k 76.9M  160M| 17   2  80   1   0   0|  19M   48k
15.4G  848k 78.4M  148M| 53   3  42   1   0   1|  77M  116k
15.1G  664k  105M  357M| 34   8  10  47   0   1| 162M  234M
15.1G  672k  176M  282M| 65   2   2  31   0   1|  16M    0 
15.1G  672k  180M  275M| 71   7   4  18   0   0|4020k    0 
15.1G  684k  248M  223M| 50   2  15  31   0   1|  72M   34M
15.1G  684k  362M  159M| 64   4   8  24   0   1| 113M  104M
15.1G  632k  368M  155M| 76   3  11   9   0   1| 138M   48k
15.1G  632k  363M  159M| 76   2  21   1   0   1| 112M    0 
15.1G  772k  374M  147M| 75   3  20   2   0   1| 101M    0 
15.1G  772k  373M  147M| 75   3  20   1   0   1| 110M    0 
15.1G  920k  359M  159M| 76   3  18   1   0   1| 103M    0 
15.1G  916k  355M  162M| 76   3  20   1   0   0| 114M  124k
15.1G  916k  353M  164M| 77   3  19   0   0   0| 113M    0 
15.1G  916k  363M  154M| 77   3  19   1   0   1| 115M    0 
15.1G  852k  364M  151M| 77   2  20   1   0   0| 119M  544k
15.1G 1588k  353M  157M| 77   3  18   2   0   1| 135M    0 
15.1G 2008k  346M  162M| 75   2  21   1   0   1|  84M    0 
15.1G 2020k  300M  208M| 67   4  26   1   0   2|  98M  168k
15.1G 2024k  317M  190M| 76   3  19   0   0   1| 109M    0 
15.1G 2024k  348M  159M| 76   3  20   0   0   1| 112M    0 
15.1G 2024k  342M  164M| 76   3  20   1   0   0| 115M    0 
15.1G 2028k  355M  149M| 76   3  20   1   0   0| 114M    0 
15.1G 1348k  345M  160M| 75   3  20   0   0   1| 111M   88k
15.1G 1356k  313M  190M| 76   3  19   1   0   1| 100M    0 
15.1G 1512k  343M  160M| 75   3  20   1   0   1| 102M    0 
15.1G 1520k  343M  159M| 75   3  20   1   0   1| 103M 4096B
15.1G 1520k  347M  149M| 76   3  19   1   0   1| 113M 4096B
15.1G 1536k  336M  159M| 76   3  20   1   0   1| 109M  104k
15.1G 1540k  339M  158M| 76   3  20   0   0   1| 112M 4096B
15.1G 1540k  341M  155M| 76   3  19   1   0   0| 111M   12k
15.1G 1540k  348M  145M| 76   2  20   1   0   1| 109M 8192B
15.1G 1564k  334M  157M| 67   2  29   0   0   1|  91M 4096B
15.1G 1592k  334M  156M| 74   3  20   1   0   1|  99M  108k
15.1G 1588k  333M  157M| 76   3  20   1   0   1|  97M   24k
15.1G 1524k  336M  155M| 76   3  20   1   0   1| 112M   20k
15.1G 1500k  329M  161M| 76   3  20   0   0   0| 112M  772k
15.1G 1480k  332M  158M| 77   3  20   1   0   0| 111M   80k
15.1G 1476k  339M  146M| 76   3  20   2   0   1| 118M  204k
15.1G 1476k  301M  159M| 78   3  16   2   0   1| 127M 8192B
15.1G 1500k  310M  149M| 69   2  26   0   0   2|  89M    0 
15.1G 1512k  301M  158M| 70   3  24   1   0   2|  89M 4096B
15.1G 1520k  303M  156M| 68   3  27   0   0   1|  94M    0 
15.1G 1528k  308M  152M| 76   3  20   0   0   0| 110M  176k
15.1G 1528k  314M  146M| 76   2  21   0   0   1| 112M   48k
15.1G 1528k  301M  160M| 76   3  21   0   0   1| 112M   76k
15.1G 1528k  304M  157M| 76   3  20   0   0   0| 110M   84k
15.1G 1528k  274M  186M| 74   4  20   0   0   2| 105M  100k
15.1G 1544k  311M  149M| 73   2  23   1   0   1|  90M  112k
15.1G 1548k  286M  177M| 56   2  40   0   0   1|  69M  264k
15.1G 1548k  308M  154M| 38   1  59   0   0   1|  58M   96k
15.1G 1548k  311M  151M| 38   2  59   0   0   2|  57M  144k
15.1G 1548k  315M  148M| 38   1  60   0   0   1|  57M  104k
15.1G 1548k  304M  159M| 39   2  57   0   0   1|  55M  204k
15.1G 1564k  315M  148M| 30   1  69   0   0   1|  30M  124k
15.1G 1564k  310M  153M| 14   1  86   0   0   0|  13M   48k
15.2G 1884k  284M  152M| 34   3  60   2   0   2|  69M  288k
15.2G 1848k  220M  218M| 58   4  36   1   0   1|  74M  304k
15.2G 1832k  284M  154M| 76   2  21   1   0   0| 112M  112k
15.2G 1820k  283M  157M| 76   2  21   1   0   1| 113M 1244k
15.2G 1816k  279M  160M| 76   3  20   0   0   1| 112M  328k
15.2G 1808k  293M  146M| 75   3  21   1   0   0| 112M  120k
15.2G 1808k  282M  158M| 77   3  20   0   0   1| 104M   68k
15.2G 1788k  281M  157M| 75   3  21   1   0   1| 111M   44k
15.2G 1744k  282M  155M| 74   3  22   1   0   1|  92M  192k
15.2G 1616k  248M  190M| 66   4  28   0   0   2|  79M  188k
15.2G 1572k  267M  147M| 79   3  16   1   0   1| 138M   56k
15.2G 1508k  264M  151M| 76   2  21   1   0   1| 113M   76k
15.2G 1496k  258M  157M| 76   3  20   1   0   0| 114M  520k
15.2G 1488k  250M  167M| 75   3  20   1   0   1| 112M  608k
15.2G 1476k  245M  172M| 75   3  20   0   0   2| 100M   48k
15.2G 1468k  210M  207M| 74   3  21   1   0   1|  98M  144k
15.2G 1480k  254M  163M| 75   2  22   1   0   1| 104M  256k
15.2G 1476k  196M  204M| 63   3  29   1   0   4|  83M   80k
15.2G 1484k  262M  154M| 77   3  20   0   0   0| 111M  192k
15.2G 1488k  252M  162M| 77   3  19   1   0   0| 120M   16k
15.2G 1488k  268M  145M| 76   3  19   1   0   1| 115M  600k
15.2G 2384k  261M  152M| 76   3  19   1   0   1| 121M   96k
15.2G 2380k  252M  159M| 72   2  24   0   0   1|  92M   72k
15.2G 2388k  240M  171M| 68   4  27   0   0   1| 100M  188k
15.2G 2328k  253M  147M| 77   3  17   3   0   0| 118M   60k
15.2G 2216k  236M  164M| 66   2  29   0   0   2|  95M   64k
15.2G 2060k  243M  157M| 73   3  22   0   0   1| 107M  140k
15.2G 1948k  240M  161M| 77   3  19   1   0   1| 113M   56k
15.2G 1868k  231M  169M| 78   2  19   1   0   0| 107M    0 
15.2G 1828k  252M  149M| 75   2  21   0   0   1| 104M  100k
15.2G 1772k  245M  154M| 76   3  20   0   0   1| 103M    0 
15.2G 1856k  252M  148M| 77   3  20   0   0   0| 108M    0 
15.2G 1600k  249M  150M| 76   3  20   1   0   1| 110M    0 
15.2G 1592k  228M  170M| 73   3  23   0   0   1|  92M    0 
15.2G 1580k  247M  151M| 70   3  25   1   0   1| 101M  116k
15.2G 1564k  251M  146M| 76   2  19   1   0   0| 113M   24k
15.2G 1548k  249M  150M| 76   3  20   1   0   0| 108M  120k
15.2G 1532k  247M  151M| 71   2  25   1   0   0|  85M   52k
15.2G 1548k  252M  145M| 70   4  24   0   0   2| 103M  716k
15.2G 1484k  249M  148M| 77   3  20   0   0   0| 110M  664k
15.2G 1480k  234M  165M| 77   2  20   1   0   1|  99M  236k
15.2G 1476k  240M  159M| 76   3  21   1   0   1| 106M 4096B
15.2G 1500k  246M  155M| 76   4  18   0   0   2| 108M   24k
15.2G 1500k  239M  160M| 76   3  19   3   0   1| 117M 1120k
15.2G 1512k  231M  168M| 76   3  20   0   0   0| 103M 1000k
15.2G 1516k  227M  169M| 75   3  18   2   0   1| 105M  356k
15.2G 1512k  232M  166M| 76   3  20   1   0   1| 106M  864k
15.2G 1512k  230M  169M| 76   3  20   0   0   1| 110M  448k
15.2G 1520k  248M  152M| 58   2  39   0   0   1|  74M 4096B
15.2G 1532k  237M  164M| 42   2  55   0   0   1|  58M  120k
15.2G 1532k  239M  161M| 38   2  59   0   0   1|  58M   12k
15.2G 1532k  230M  170M| 36   0  62   0   0   2|  47M 8192B
15.2G 1532k  251M  150M| 22   1  76   0   0   1|  21M    0 
15.2G 1580k  231M  146M| 37   4  56   2   0   1|  73M   20k
15.2G 1572k  141M  240M| 58   4  35   0   0   2|  73M 1012k
15.2G 1576k  224M  157M| 77   2  19   0   0   1| 109M   84k
15.2G 1576k  223M  160M| 77   3  20   0   0   0| 111M  276k
15.2G 1444k  225M  156M| 77   2  20   1   0   0| 112M  212k
15.2G 1444k  220M  161M| 76   3  20   0   0   1| 111M  220k
15.2G 1420k  212M  168M| 77   3  18   1   0   1| 106M  284k
15.2G 1256k  171M  197M| 81   4  13   2   0   1| 121M   88k
15.2G 1272k  210M  157M| 76   2  20   0   0   1|  89M  464k
15.2G 1308k  199M  168M| 64   3  30   1   0   2|  88M  220k
15.2G 1304k  218M  149M| 74   4  21   0   0   0| 104M   48k
15.2G 1188k  221M  147M| 76   3  20   1   0   0| 114M   36k
15.2G 1196k  206M  162M| 76   3  20   1   0   0| 114M  304k
15.2G 1204k  209M  159M| 76   3  20   0   0   1| 116M  392k
15.2G 1176k  207M  161M| 77   3  19   0   0   0| 104M  112k
15.2G 1116k  210M  157M| 68   2  27   0   0   2|  92M   36k
15.2G 1108k  222M  146M| 73   4  23   0   0   1|  94M   96k
15.2G 1124k  210M  157M| 64   2  31   0   0   2|  93M  128k
15.2G 1120k  208M  159M| 74   4  21   0   0   1| 104M   56k
15.2G 1128k  218M  149M| 76   3  20   1   0   0| 115M  136k
15.2G 1128k  212M  156M| 77   2  19   1   0   1| 113M  144k
15.2G 1120k  209M  158M| 76   3  20   0   0   0| 113M   48k
15.2G 1096k  202M  167M| 76   3  20   0   0   1| 107M  616k
15.2G 1120k  213M  154M| 69   2  27   0   0   1|  92M   48k
15.2G 1120k  224M  145M| 73   2  23   0   0   1|  99M   60k
15.2G 1132k  200M  167M| 68   2  28   1   0   1|  89M   88k
15.2G 1112k  199M  165M| 71   3  23   1   0   2| 113M   64k
15.2G 1120k  204M  160M| 75   3  20   1   0   1| 126M  280k
15.2G 2028k  203M  160M| 77   3  20   1   0   0| 113M  188k
15.2G 2040k  203M  159M| 77   3  19   0   0   1| 105M   60k
15.2G 1984k  213M  150M| 76   3  20   0   0   1| 102M   76k
15.2G 1804k  171M  193M| 76   3  20   1   0   1| 102M  480k
15.2G 1588k  213M  150M| 76   2  19   1   0   1| 102M  172k
15.2G 1420k  200M  166M| 75   3  20   0   0   1|  98M   28k
15.2G 1312k  203M  161M| 76   3  19   0   0   1| 108M  392k
15.2G 1128k  204M  160M| 76   3  19   1   0   0| 112M   76k
15.2G 1076k  207M  157M| 76   3  20   1   0   1| 111M   20k
15.2G 1148k  197M  166M| 76   3  20   1   0   1|  99M  244k
15.2G 1096k  189M  175M| 75   4  20   0   0   1|  97M   36k
15.2G 1092k  209M  155M| 77   2  20   0   0   0| 115M   56k
15.2G 1184k  214M  149M| 68   3  28   0   0   2|  91M   24k
15.2G 1140k  197M  166M| 69   4  26   0   0   2|  92M   52k
15.2G 1120k  198M  165M| 76   2  21   0   0   1| 112M  136k
15.2G 1096k  193M  166M| 77   3  18   2   0   1| 115M   40k
15.2G 1096k  193M  166M| 76   3  20   0   0   0| 108M   76k
15.2G 1108k  206M  152M| 72   2  25   0   0   1|  89M   32k
15.2G 1104k  173M  185M| 68   3  27   1   0   2| 101M  100k
15.2G 1100k  198M  161M| 73   2  23   1   0   1| 102M  136k
15.2G 1116k  193M  165M| 56   1  39   0   0   3|  67M  216k
15.2G 1116k  207M  150M| 38   2  58   1   0   0|  64M   96k
15.2G 1116k  195M  161M| 39   1  60   0   0   1|  58M   32k
15.2G 1116k  201M  157M| 39   1  59   0   0   1|  53M  216k
15.2G 1132k  191M  166M| 27   1  71   0   0   0|  37M  408k
15.3G 1304k  180M  165M| 24   2  72   1   0   1|  24M  180k
15.3G 1336k  187M  150M| 35   2  53   8   0   2|  60M  384k
15.3G 1336k  162M  177M| 65   4  29   1   0   1|  91M  212k
15.3G 1336k  179M  161M| 76   3  20   1   0   0| 113M  212k
15.3G 1452k  187M  154M| 77   3  19   1   0   1| 115M 1092k
15.3G 1436k  188M  153M| 77   3  20   0   0   0| 112M  340k
15.3G 1436k  194M  147M| 77   2  20   0   0   1| 112M   68k
15.3G 1428k  192M  149M| 76   3  20   1   0   0| 111M  252k
15.3G 1332k  190M  151M| 76   2  20   1   0   1| 105M  124k
15.3G 1344k  179M  161M| 73   3  23   1   0   1|  82M  204k
15.3G 1196k  166M  175M| 67   4  27   0   0   1|  87M  848k
15.3G 1196k  191M  152M| 76   3  20   0   0   1| 111M  200k
15.3G 1188k  179M  165M| 78   2  19   1   0   0| 108M   88k
15.3G 1188k  200M  144M| 75   3  20   1   0   1| 109M   76k
15.3G  980k  188M  157M| 77   3  20   1   0   1| 120M  132k
15.3G  980k  198M  146M| 76   3  20   0   0   1| 103M  196k
15.3G 1112k  169M  175M| 76   3  20   1   0   0| 104M  672k
15.3G 1124k  192M  151M| 72   3  23   1   0   1|  98M  124k
15.3G 1112k  134M  210M| 65   3  30   1   0   1|  83M   52k
15.3G 1092k  177M  166M| 75   3  21   0   0   1| 115M   80k
15.3G  904k  185M  160M| 76   3  21   1   0   0| 114M  448k
15.2G  856k  184M  162M| 77   3  19   1   0   1| 113M    0 
15.2G  824k  190M  157M| 77   3  19   0   0   0| 111M   12k
15.2G  916k  193M  154M| 74   2  22   1   0   1| 104M  360k
15.3G  924k  187M  158M| 45   1  52   0   0   1|  40M   20k
15.3G  936k  121M  157M| 73   1  23   2   0   1|  32M  188k
15.3G 1060k  114M  168M| 69   3  26   0   0   1|  97M  144k
15.3G  964k  125M  158M| 72   3  24   1   0   1| 100M   20k
15.3G  900k 91.8M  192M| 66   3  29   1   0   1|  93M  248k
15.3G  900k  122M  161M| 75   2  21   1   0   0| 117M   92k
15.3G  916k  137M  147M| 76   3  20   1   0   1| 110M  188k
15.3G  624k  119M  163M| 76   3  20   1   0   1| 108M  200k
15.3G  692k  114M  171M| 76   2  20   1   0   1| 113M  644k
15.3G  908k  124M  157M| 75   3  20   1   0   1| 116M   24k
15.3G  580k  131M  150M| 74   4  19   2   0   1| 126M  160k
15.3G 1660k  131M  150M| 76   3  19   1   0   1|  99M  312k
15.3G 1260k  127M  152M| 75   3  20   1   0   0| 114M  432k
15.3G 1044k  124M  155M| 76   3  20   0   0   1| 112M   40k
15.3G  956k  111M  157M| 74   4  19   3   0   1| 126M   36k
15.3G  460k  108M  162M| 74   4  20   1   0   0| 115M  164k
15.3G  636k 76.6M  191M| 74   4  20   1   0   1| 113M  524k
15.3G  536k  106M  163M| 76   3  20   1   0   1| 111M 8192B
15.3G  672k  105M  164M| 69   3  28   0   0   0|  90M  516k
15.3G  672k  126M  145M| 71   4  24   1   0   1| 104M 1744k
15.3G  572k  125M  150M| 76   3  20   1   0   1| 115M   44k
15.3G  572k  127M  151M| 76   3  20   1   0   0| 113M  688k
15.3G  944k  113M  163M| 76   3  20   1   0   0| 112M 1572k
15.3G  952k  119M  159M| 75   4  20   1   0   1|  99M 1124k
15.3G  968k  111M  169M| 75   3  19   1   0   1| 116M  324k
15.3G 1112k  107M  173M| 71   3  25   1   0   1|  98M  176k
15.3G  732k  127M  153M| 48   1  48   0   0   2|  59M   36k
15.3G  736k  130M  150M| 38   2  60   0   0   0|  58M  216k
15.3G  732k  130M  151M| 39   1  59   0   0   1|  57M  560k
15.3G  732k  130M  151M| 38   2  59   0   0   1|  55M   64k
15.3G  808k  124M  157M| 23   1  75   0   0   1|  23M   28k
15.3G 1300k  108M  148M| 22   3  74   1   0   0|  40M   32k
15.3G  636k 98.8M  234M| 64  12  15   9   0   1| 177M 9800k
15.3G  640k  164M  162M| 76   2  20   1   0   1| 114M  148k
15.3G  640k  175M  147M| 76   2  19   2   0   1| 124M    0 
15.3G  644k  169M  153M| 76   4  20   0   0   0| 119M 4096B
15.3G  476k  176M  144M| 76   3  20   1   0   0| 117M 4096B
15.3G  488k  159M  161M| 77   2  19   2   0   0| 114M  220k
15.3G  680k  159M  156M| 75   3  19   3   0   1| 125M    0 
15.3G 1032k  156M  157M| 74   3  20   0   0   1| 106M   56k
15.3G 1032k  156M  157M| 75   3  21   1   0   1| 113M 4096B
15.3G 1032k  149M  164M| 76   2  20   0   0   1| 118M 4096B
15.3G  996k  154M  159M| 77   3  19   1   0   1| 115M  120k
15.3G  860k  163M  151M| 76   3  20   1   0   1| 119M    0 
15.3G  996k  166M  147M| 76   3  20   1   0   0| 114M  428k
15.3G  688k  105M  206M| 75   3  21   1   0   1| 111M   32k
15.3G  704k  155M  154M| 76   3  20   1   0   0| 115M   16k
15.3G  704k  113M  196M| 75   3  20   1   0   1| 108M  112k
15.3G  712k  160M  149M| 75   3  21   0   0   1| 118M  372k
15.3G  700k  154M  156M| 76   3  20   1   0   1| 120M  320k
15.3G  700k  155M  155M| 77   3  20   0   0   1| 110M  128k
15.3G  872k  144M  166M| 76   3  19   2   0   0| 131M  160k
15.3G  888k  154M  155M| 76   3  20   1   0   1|  99M   80k
15.3G  880k  151M  157M| 74   4  20   1   0   1| 129M  180k
15.3G 1000k  153M  154M| 75   3  20   1   0   1| 117M  544k
15.3G  828k  150M  158M| 75   3  21   0   0   1| 114M  148k
15.3G  968k  144M  164M| 75   3  21   1   0   0| 117M   16k
15.3G 1280k  147M  158M| 75   3  19   2   0   0| 128M  108k
15.3G  972k  145M  160M| 76   3  21   1   0   0| 119M  228k
15.3G 1068k 81.0M  224M| 75   4  20   1   0   1| 106M  432k
15.3G 1068k  150M  155M| 75   2  21   1   0   1| 121M   24k
15.3G 1068k  147M  159M| 76   3  19   2   0   0| 118M  324k
15.3G  832k  150M  155M| 75   3  20   1   0   1| 108M   60k
15.3G  864k  152M  152M| 77   2  20   1   0   0| 116M  508k
15.3G  880k  149M  155M| 76   3  20   1   0   0| 118M   84k
15.3G  732k  139M  164M| 76   3  20   1   0   0| 111M  112k
15.3G  692k  114M  189M| 74   3  21   0   0   1| 107M  232k
15.3G  808k  148M  156M| 77   3  19   1   0   0| 120M  140k
15.3G  808k  143M  161M| 76   3  21   1   0   0| 118M  420k
15.3G  964k  144M  158M| 75   3  20   1   0   1| 107M  192k
15.3G 1220k  134M  163M| 75   4  18   2   0   0| 140M  428k
15.3G 2184k  143M  155M| 75   3  21   1   0   0| 119M   60k
15.3G 2080k  147M  152M| 76   3  21   0   0   1| 116M   52k
15.3G 1280k 88.9M  210M| 74   3  22   1   0   1| 100M   60k
15.3G 1208k  141M  159M| 63   2  33   0   0   2| 102M  176k
15.3G 1092k  142M  158M| 62   3  34   0   0   1| 101M   52k
15.3G 1064k  153M  145M| 48   2  48   0   0   1|  60M   16k
15.3G 1172k  153M  145M| 32   1  66   0   0   1|  41M   32k
15.3G 1144k  139M  159M| 26   1  72   0   0   1|  41M   12k
15.3G 1156k  151M  146M| 22   1  75   0   0   2|  27M   80k
15.3G 1160k  146M  151M| 14   1  86   0   0   0|  14M    0 
15.3G 1120k 81.8M  191M| 46   7  42   3   0   2| 125M  852k
