[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
2805M 12.8M 3537M 9606M| 50   0  49   0   0   0|  60M    0 
2806M 12.8M 3554M 9589M| 35   0  64   0   0   1|  33M    0 
2806M 12.8M 3558M 9585M| 38   0  61   0   0   0|8232k    0 
2806M 12.8M 3572M 9570M| 33   0  66   0   0   0|  28M    0 
2806M 12.8M 3618M 9525M| 39   0  59   0   0   0|  91M   72k
2806M 12.8M 3627M 9515M| 43   0  56   0   0   0|  19M    0 
2807M 12.8M 3642M 9500M| 33   0  66   0   0   0|  30M    0 
2807M 12.8M 3642M 9499M| 36   0  63   0   0   0|  36k 1980k
2807M 12.8M 3646M 9495M| 33   0  66   0   0   0|6908k    0 
2807M 12.8M 3646M 9495M| 33   0  67   0   0   0| 136k  144k
2369M 12.8M 3647M 9932M| 42   2  56   0   0   1|7448k  208k
2065M 12.8M 3647M 10.0G| 35   3  62   0   0   0| 992k  336k
2164M 12.8M 3658M 9.89G| 64   3  33   0   0   0|  24M  104k
2577M 12.8M 3710M 9661M| 55   3  42   0   0   0| 105M    0 
2652M 12.8M 3766M 9531M| 49   1  49   0   0   0| 110M  344k
2781M 12.8M 3790M 9378M| 61   1  37   0   0   0|  48M   40k
2780M 12.8M 3806M 9363M| 32   0  67   0   0   1|  33M    0 
2785M 12.8M 3814M 9349M| 41   0  58   0   0   0|  16M 1756k
2801M 12.8M 3839M 9308M| 45   1  53   0   0   0|  49M    0 
2801M 12.9M 3882M 9265M| 44   1  55   0   0   0|  87M  224k
2810M 12.9M 3894M 9245M| 44   0  55   0   0   0|  24M    0 
2819M 12.9M 3909M 9220M| 35   1  64   0   0   0|  31M    0 
2822M 12.9M 3922M 9205M| 39   0  60   0   0   0|  24M    0 
2824M 12.9M 3950M 9174M| 40   0  59   0   0   0|  57M    0 
2826M 12.9M 3987M 9135M| 44   1  55   0   0   0|  75M   72k
2825M 12.9M 4000M 9123M| 37   0  62   0   0   0|  25M    0 
2821M 12.9M 4012M 9116M| 35   0  64   0   0   0|  24M    0 
2829M 12.9M 4026M 9094M| 34   1  65   0   0   0|  27M 1636k
2831M 12.9M 4067M 9050M| 37   1  62   0   0   0|  83M    0 
2834M 12.9M 4090M 9025M| 46   0  53   0   0   0|  45M  152k
2834M 12.9M 4102M 9012M| 33   0  66   0   0   0|  25M    0 
2832M 13.0M 4112M 9004M| 37   0  62   0   0   0|  20M    0 
2833M 13.0M 4133M 8983M| 33   0  66   0   0   1|  41M 1064k
2833M 13.0M 4178M 8937M| 42   1  57   0   0   0|  91M    0 
2833M 13.0M 4193M 8923M| 46   0  53   0   0   0|  28M    0 
2833M 13.0M 4207M 8908M| 32   0  67   0   0   0|  30M  192k
2834M 13.0M 4218M 8896M| 37   1  63   0   0   0|  21M    0 
2835M 13.0M 4240M 8873M| 36   0  63   0   0   0|  45M    0 
2834M 13.0M 4267M 8847M| 38   0  62   0   0   0|  53M    0 
2834M 13.0M 4273M 8841M| 39   0  60   0   0   0|  12M    0 
2835M 13.0M 4273M 8840M| 33   0  67   0   0   0| 508k   76k
2835M 13.0M 4273M 8840M| 31   0  68   0   0   0|  48k    0 
2633M 13.1M 4273M 9043M| 38   1  61   0   0   0| 300k 1772k
2244M 13.1M 4271M 9432M| 44   2  54   0   0   0| 480k  176k
2038M 13.4M 4282M 9628M| 49   3  47   0   0   0|  21M  208k
2398M 13.4M 4307M 9243M| 63   3  33   0   0   0|  49M  428k
2802M 13.4M 4344M 8802M| 66   3  31   0   0   0|  74M    0 
2810M 13.4M 4400M 8738M| 47   1  52   0   0   0| 112M   40k
2809M 13.4M 4422M 8717M| 56   0  43   0   0   0|  44M   24k
2815M 13.4M 4422M 8711M| 37   0  63   0   0   0| 152k    0 
2819M 13.4M 4438M 8691M| 40   0  60   0   0   0|  32M  128k
2836M 13.4M 4460M 8653M| 47   1  52   0   0   0|  43M    0 
2837M 13.4M 4508M 8603M| 45   1  53   0   0   0|  96M    0 
2837M 13.4M 4522M 8588M| 47   0  53   0   0   0|  28M 2128k
2839M 13.4M 4527M 8582M| 34   0  66   0   0   0|  10M    0 
2839M 13.4M 4549M 8560M| 38   1  61   0   0   0|  43M  192k
2845M 13.4M 4573M 8530M| 43   0  56   0   0   1|  48M    0 
2846M 13.4M 4616M 8486M| 42   0  57   0   0   0|  86M    0 
2846M 13.4M 4622M 8480M| 40   0  59   0   0   0|  12M    0 
2844M 13.4M 4632M 8473M| 32   0  67   0   0   0|  20M    0 
2844M 13.4M 4653M 8451M| 37   0  62   0   0   0|  42M   72k
2846M 13.4M 4690M 8412M| 40   1  59   0   0   0|  74M    0 
2846M 13.4M 4722M 8380M| 47   1  52   0   0   0|  65M    0 
2846M 13.4M 4723M 8379M| 32   0  68   0   0   0|  32k 1520k
2843M 13.4M 4738M 8366M| 33   0  67   0   0   0|  31M    0 
2844M 13.4M 4756M 8348M| 37   0  63   0   0   0|  35M  144k
2845M 13.4M 4804M 8300M| 39   1  60   0   0   0|  95M    0 
2847M 13.4M 4822M 8280M| 46   0  53   0   0   1|  36M    0 
2851M 13.4M 4827M 8270M| 32   1  67   0   0   0|  15M    0 
2849M 13.4M 4830M 8269M| 32   0  68   0   0   0|5492k    0 
2850M 13.4M 4842M 8256M| 33   0  67   0   0   0|  23M   76k
2849M 13.4M 4847M 8252M| 33   0  66   0   0   0|  10M    0 
2863M 13.4M 4846M 8239M| 35   0  65   0   0   0| 232k  104k
2637M 13.4M 4846M 8465M| 31   1  68   0   0   0| 992k 1180k
2009M 13.4M 4845M 9095M| 43   2  54   0   0   0| 752k  288k
2062M 13.4M 4851M 9035M| 45   3  52   0   0   0|  14M  468k
2335M 13.4M 4882M 8731M| 39   2  58   0   0   0|  63M    0 
2337M 13.4M 4921M 8690M| 28   1  71   0   0   0|  78M    0 
2339M 13.5M 4933M 8676M| 32   0  68   0   0   0|  24M 1236k
2338M 13.5M 4933M 8677M| 20   0  80   0   0   0|  36k    0 
2343M 13.5M 4934M 8671M| 23   0  76   0   0   0|1884k  220k
2358M 13.5M 4955M 8635M| 30   0  70   0   0   1|  42M    0 
2358M 13.5M 4988M 8602M| 26   0  73   0   0   1|  66M    0 
2358M 13.5M 4992M 8598M| 23   0  76   0   0   0|8776k  704k
2359M 13.5M 4992M 8597M| 21   0  79   0   0   0|  40k    0 
2362M 13.5M 4999M 8587M| 22   0  77   0   0   0|  12M  100k
2362M 13.5M 5032M 8554M| 24   1  75   0   0   0|  68M    0 
2362M 13.5M 5052M 8534M| 28   0  72   0   0   0|  39M    0 
2360M 13.5M 5052M 8535M| 19   0  80   0   0   0| 548k    0 
2358M 13.5M 5052M 8538M| 19   0  81   0   0   0|  52k    0 
2358M 13.5M 5069M 8520M| 20   0  79   0   0   1|  34M   80k
2358M 13.5M 5108M 8482M| 26   0  73   0   0   0|  77M    0 
2359M 13.5M 5112M 8477M| 24   0  76   0   0   0|8252k    0 
2359M 13.5M 5112M 8477M| 19   0  80   0   0   0|  96k    0 
2359M 13.5M 5114M 8475M| 20   0  80   0   0   0|4140k  952k
2360M 13.5M 5149M 8439M| 21   0  78   0   0   1|  70M  148k
2359M 13.5M 5173M 8416M| 30   1  69   0   0   0|  46M    0 
2360M 13.5M 5172M 8415M| 21   0  79   0   0   0|  28k    0 
2360M 13.5M 5173M 8415M| 19   0  81   0   0   0|  60k    0 
2360M 13.5M 5178M 8410M| 20   0  79   0   0   0|  11M    0 
2361M 13.5M 5181M 8406M| 20   0  79   0   0   0|6524k   64k
2361M 13.5M 5181M 8406M| 19   0  81   0   0   0|  52k    0 
2357M 13.5M 5181M 8410M| 22   1  77   0   0   0| 268k  104k
1616M 13.5M 5181M 9151M| 20   1  79   0   0   0| 324k  208k
1474M 13.5M 5180M 9295M| 13   1  85   1   0   0|2920k 4648k
1474M 13.5M 5180M 9294M|  1   0  99   0   0   0|1144k 1600k
1266M 13.5M 5179M 9503M|  1   0  98   0   0   0| 128k 8192B
1261M 4468k 74.2M 14.3G|  1   4  94   1   0   0|  12M 1336k
1357M 5484k 86.9M 14.2G| 11   1  87   1   0   0|  14M    0 
1286M 6024k 96.1M 14.2G|  9   1  90   1   0   0|9088k   32k
1379M 6268k 96.2M 14.1G| 14   1  85   0   0   0| 604k    0 
1409M 6876k  103M 14.1G| 12   1  86   1   0   0|9640k  152k
1116M 7472k  104M 14.4G|  6   0  93   0   0   0|5228k  340k
1218M 7972k  105M 14.3G| 12   1  85   1   0   0|  11M    0 
1275M 7972k  106M 14.2G| 15   1  84   0   0   0|1052k    0 
1371M 7988k  113M 14.1G| 18   1  81   0   0   0|6548k    0 
1420M 7996k  115M 14.1G| 32   1  67   0   0   0|3456k  168k
1430M 8008k  115M 14.1G|  7   0  92   0   0   0| 200k  336k
1529M 8052k  116M 14.0G|  9   1  89   0   0   0|2180k 2276k
2044M 8052k  116M 13.5G| 71   4  25   0   0   0| 664k    0 
2267M 8060k  117M 13.3G| 79   3  18   0   0   0| 448k    0 
2915M 8084k  429M 12.3G| 58   4  36   0   0   1| 627M   80k
2913M 8096k  841M 11.9G| 45   2  52   0   0   1| 823M  488k
1559M 8148k  898M 13.2G| 33   4  62   0   0   1| 117M  208k
1995M 8160k  898M 12.8G| 66   4  30   0   0   0| 212k    0 
2242M 8160k  899M 12.5G| 80   3  16   0   0   0| 264k    0 
2832M 8172k 1195M 11.6G| 61   5  34   0   0   0| 594M    0 
2897M 8172k 1606M 11.2G| 44   2  52   0   0   1| 822M    0 
1793M 8224k 1679M 12.2G| 30   4  66   0   0   0| 148M 2440k
1920M 8236k 1679M 12.1G| 59   4  37   0   0   0| 908k    0 
2214M 8236k 1680M 11.8G| 77   3  19   0   0   0| 316k    0 
2710M 8524k 1933M 11.0G| 67   4  29   0   0   0| 508M 1360k
2917M 8532k 2326M 10.5G| 45   3  51   0   0   1| 784M    0 
2023M 8572k 2457M 11.2G| 34   3  61   0   0   1| 264M  544k
1924M 8596k 2460M 11.3G| 61   4  35   0   0   0|7316k  144k
2261M 8596k 2461M 11.0G| 78   4  18   0   0   0| 228k    0 
2620M 8608k 2659M 10.4G| 59   3  38   0   0   0| 396M   28k
2828M 8616k 2986M 9.90G| 39   3  57   0   0   1| 656M    0 
2167M 8652k 3113M 10.4G| 28   2  68   1   0   1| 257M 1944k
1990M 8676k 3112M 10.6G| 47   4  47   1   0   0|  14M 4096B
2287M 8684k 3113M 10.3G| 74   3  23   0   0   0| 396k   28k
2678M 9212k 3305M 9969M| 64   3  32   1   0   0| 386M    0 
2897M 9216k 3626M 9429M| 40   3  56   0   0   0| 641M    0 
2223M 9248k 3759M 9970M| 26   2  71   0   0   1| 266M  576k
2011M 9256k 3765M 9.94G| 47   3  49   0   0   0|  14M   76k
2425M 9256k 3766M 9762M| 70   3  27   0   0   0| 452k 8192B
2799M 9260k 3970M 9183M| 57   4  39   0   0   0| 409M    0 
2907M 9268k 4275M 8771M| 41   3  56   0   0   1| 611M    0 
2227M 9296k 4370M 9355M| 24   2  73   0   0   1| 191M 1748k
2016M 9296k 4371M 9566M| 41   3  56   0   0   0| 152k 8192B
2441M 9296k 4371M 9140M| 69   3  28   0   0   0| 252k    0 
2793M 9296k 4568M 8591M| 57   3  39   0   0   0| 394M    0 
2912M 9304k 4840M 8200M| 43   3  53   0   0   0| 547M    0 
2216M 9316k 4936M 8800M| 19   2  80   0   0   0| 192M 1268k
1904M 9324k 4936M 9113M| 27   2  71   0   0   0| 112k   28k
2190M 9324k 4957M 8805M| 32   2  65   0   0   0|  43M    0 
2195M 9324k 5094M 8663M| 17   1  82   0   0   0| 274M    0 
1703M 9324k 5159M 9091M| 14   1  84   0   0   0| 129M   64k
1566M 9336k 5159M 9227M|  5   1  94   1   0   0|2484k  960k
1566M 9344k 5159M 9227M|  0   0  99   0   0   0| 284k  144k
1600M 9344k 5159M 9193M|  3   0  96   0   0   0|1288k  104k
1601M 9344k 5159M 9192M|  2   0  98   0   0   0|1284k   72k
1601M 9344k 5159M 9192M|  0   0 100   0   0   0|  96k    0 
1601M 9356k 5159M 9192M|  0   0 100   0   0   0|  64k 2372k
1602M 9364k 5159M 9192M|  0   0 100   0   0   0| 132k  152k
1270M 9364k 5159M 9524M|  0   0  99   0   0   0|1268k    0 
1280M 9364k 5158M 9514M|  1   1  98   0   0   0|2236k    0 
1384M 9364k 5158M 9410M| 15   1  83   0   0   0|  92k    0 
1434M 9376k 5158M 9360M| 14   1  85   0   0   0| 216k  316k
1539M 9380k 5158M 9256M| 21   1  77   0   0   0| 136k 1056k
1577M 9388k 5158M 9217M| 27   0  72   0   0   0|1076k  176k
1587M 9388k 5158M 9207M|  4   0  96   0   0   0|  76k    0 
1680M 9388k 5158M 9114M| 12   1  87   0   0   0| 224k    0 
1744M 9396k 5159M 9049M| 16   1  82   0   0   0|  44k  284k
1618M 9396k 5158M 9176M|  5   1  94   0   0   0| 312k   48k
1618M 9404k 5158M 9176M|  0   0 100   0   0   0|  28k   96k
1618M 9404k 5158M 9176M|  0   0 100   0   0   0| 112k    0 
1695M 9404k 5159M 9098M| 10   1  89   0   0   0|  84k    0 
1758M 9416k 5159M 9036M| 15   1  84   0   0   0|  48k  188k
1631M 9416k 5159M 9163M|  8   1  88   2   0   0|  12M  684k
1631M 9416k 5159M 9163M|  0   0  99   0   0   0| 304k  800k
1389M  672k 3981M 10.3G|  1   1  97   0   0   0|1024k 1116k
1410M 4244k 80.9M 14.1G|  4   3  92   1   0   0|  18M  196k
1501M 4988k 92.7M 14.0G| 12   1  87   1   0   0|  13M    0 
1448M 5420k 95.3M 14.1G| 11   1  88   0   0   0|3084k   32k
1390M 5684k 95.3M 14.1G| 11   1  88   0   0   0| 572k   32k
1152M 6440k 96.1M 14.4G| 13   1  85   0   0   0|2544k    0 
1096M 6596k 96.4M 14.4G| 10   1  89   0   0   0| 780k  196k
1041M 6596k 96.4M 14.5G| 11   1  87   0   0   0| 136k   40k
1148M 6596k 96.4M 14.4G| 14   1  85   0   0   0|  48k    0 
1092M 7244k 97.6M 14.4G| 10   1  89   0   0   0|2252k  152k
1201M 7700k  117M 14.3G|  9   1  90   0   0   0| 672k    0 
1204M 7732k  141M 14.3G|  6   0  92   1   0   0|  48k   34M
1205M 7732k  166M 14.2G|  6   0  94   0   0   0|  12k    0 
1204M 7744k  191M 14.2G|  6   0  94   0   0   0|  72k    0 
1202M 7744k  216M 14.2G|  7   0  93   0   0   0|  24k    0 
1233M 7752k  218M 14.2G| 14   1  85   0   0   0| 500k  280k
1282M 7776k  224M 14.1G| 17   2  79   1   0   0|6460k  240M
1289M 7944k  225M 14.1G|  3   0  96   0   0   0|2364k 8192B
1402M 8004k  226M 14.0G| 14   1  85   0   0   0|1360k    0 
1446M 8004k  229M 13.9G| 14   1  85   0   0   0|2936k    0 
1540M 8012k  234M 13.8G| 18   1  81   0   0   0|5704k    0 
1584M 8032k  235M 13.8G| 30   1  69   0   0   0|1232k  432k
1591M 8032k  235M 13.8G|  5   0  95   0   0   0| 328k    0 
1764M 8084k  236M 13.6G| 17   2  81   0   0   0| 832k    0 
2071M 8084k  236M 13.3G| 54   3  43   0   0   0| 132k    0 
2595M 8112k  264M 12.8G| 59   3  37   0   0   0|  55M    0 
2595M 8132k  297M 12.8G| 30   1  70   0   0   0|  66M  344k
2596M 8132k  328M 12.7G| 30   1  69   0   0   0|  62M    0 
2588M 8132k  342M 12.7G| 59   0  40   0   0   0|  29M    0 
2588M 8132k  342M 12.7G| 25   0  74   0   0   0|  36k    0 
2588M 8136k  342M 12.7G| 25   0  75   0   0   0|  52k    0 
2590M 8144k  343M 12.7G| 28   1  72   0   0   0|  60k   64k
2592M 8144k  396M 12.7G| 26   0  73   0   0   0|  40k    0 
2594M 8144k  466M 12.6G| 28   1  71   0   0   0|  32k    0 
2595M 8144k  532M 12.5G| 31   1  67   0   0   0|  37M    0 
2595M 8144k  562M 12.5G| 27   0  72   0   0   0|  60M    0 
2595M 8144k  572M 12.5G| 41   0  58   0   0   0|  21M    0 
2594M 8152k  573M 12.5G| 27   0  73   0   0   0|1824k   64k
2596M 8152k  628M 12.4G| 26   0  74   0   0   0|  48k    0 
2599M 8168k  669M 12.4G| 27   1  72   0   0   0|  76k    0 
2600M 8168k  710M 12.3G| 26   1  73   0   0   0|  68k    0 
2611M 8168k  701M 12.3G| 28   1  71   0   0   0| 316k   16k
2369M 8204k  763M 12.5G| 20   1  79   0   0   0|  27M  428k
2417M 8204k  782M 12.5G| 27   1  72   0   0   0|  38M    0 
2533M 8352k  817M 12.3G| 48   1  51   0   0   0|  23M    0 
2776M 8360k  840M 12.0G| 56   2  42   0   0   0|1480k    0 
2875M 8780k  863M 11.9G| 52   2  46   0   0   0| 992k 7172k
2908M 8800k  886M 11.9G| 39   1  59   0   0   0|  48k 9520k
2656M 8800k  807M 12.2G| 28   1  71   0   0   0| 204k   32k
2700M 8808k  851M 12.1G| 23   1  75   0   0   0| 104k   22M
2770M 8808k  895M 12.0G| 35   2  63   0   0   0|  22M    0 
2790M 8808k  914M 12.0G| 30   1  69   0   0   0|  39M   15M
2791M 8828k  927M 11.9G| 26   0  73   0   0   1|  25M  856k
2792M 8828k  961M 11.9G| 23   1  76   0   0   0|2600k    0 
2793M 8828k  967M 11.9G| 20   0  79   0   0   0|  36k    0 
2793M 8828k  967M 11.9G| 21   0  78   0   0   1|  48k    0 
2792M 8828k  973M 11.9G| 24   0  76   0   0   0|  56k    0 
2793M 8836k 1019M 11.9G| 19   1  80   0   0   0|1828k  592k
2828M 8836k 1061M 11.8G| 20   1  79   0   0   0|  28M    0 
2828M 8836k 1079M 11.8G| 23   0  76   0   0   0|  35M    0 
2828M 8836k 1089M 11.8G| 24   0  75   0   0   0|  20M    0 
2829M 8840k 1126M 11.7G| 22   1  77   0   0   0|2876k    0 
2853M 8848k 1129M 11.7G| 21   0  78   0   0   0|  92k  124k
2854M 8848k 1129M 11.7G| 22   0  78   0   0   0|  52k    0 
2854M 8848k 1146M 11.7G| 23   0  76   0   0   0|  56k    0 
2853M 8848k 1184M 11.6G| 20   1  79   0   0   0|8280k    0 
2879M 8848k 1215M 11.6G| 20   0  79   0   0   0|6964k    0 
2880M 8856k 1219M 11.6G| 22   0  78   0   0   0|8504k   64k
2880M 8860k 1221M 11.6G| 20   0  79   1   0   0|  64k   79M
2881M 8860k 1259M 11.5G| 20   1  79   0   0   0| 108k    0 
2890M 8860k 1259M 11.5G| 22   0  77   0   0   1|  48k    0 
2900M 8860k 1295M 11.5G| 24   1  74   0   0   1|  52k    0 
2902M 8868k 1346M 11.4G| 23   1  76   0   0   0|  96k  108k
2903M 8884k 1392M 11.4G| 22   1  73   4   0   0| 132k  160M
2911M 8884k 1436M 11.3G| 20   1  78   0   0   0|  72k   10M
2912M 8884k 1481M 11.3G| 20   1  79   0   0   0|  28k    0 
2914M 8884k 1541M 11.2G| 19   1  79   0   0   1|  60k    0 
2916M 8892k 1609M 11.2G| 19   1  80   0   0   1|  52k  184k
2924M 8900k 1655M 11.1G| 22   1  71   4   0   1| 104k   61M
2929M 8900k 1700M 11.1G| 24   1  75   0   0   0|  48k    0 
2941M 8900k 1743M 11.0G| 20   1  78   0   0   1|  52k    0 
2942M 8900k 1788M 11.0G| 20   1  78   0   0   0| 136k    0 
2455M 8920k 1619M 11.6G| 14   2  83   0   0   0| 260k   77M
2302M 8944k 1397M 12.0G| 20   2  75   3   0   1| 532k   40M
2624M 8956k 1458M 11.6G| 57   4  39   0   0   0|  96k  102M
2738M 8968k 1544M 11.4G| 67   2  30   0   0   0| 180k 3088k
2854M 8976k 1634M 11.2G| 71   2  26   1   0   0| 396k   64M
2860M 8996k 1712M 11.1G| 58   2  39   0   0   1| 196k  468k
2868M 9000k 1787M 11.0G| 49   2  49   0   0   1| 252k  220M
2896M 9000k 1851M 10.9G| 54   2  43   0   0   1| 184k 8192B
2895M 9000k 1917M 10.9G| 48   1  50   0   0   1|  52k    0 
2898M 9000k 1983M 10.8G| 47   2  51   0   0   0| 240k    0 
2901M 9016k 2050M 10.7G| 46   2  52   0   0   1| 692k  204k
2905M 9020k 2116M 10.7G| 45   1  53   0   0   1|  44k   39M
2757M 9020k 2139M 10.8G| 47   3  49   0   0   1|2276k   48k
2731M 9028k 2154M 10.8G| 50   2  46   1   0   1|7240k   48k
2920M 9032k 2191M 10.6G| 65   2  32   0   0   0| 144k   16M
2418M 9056k 2116M 11.2G| 42   3  54   1   0   1| 676k   26M
2634M 9056k 2177M 10.9G| 58   3  38   0   0   0| 164k   16k
2753M 9068k 2158M 10.8G| 76   3  21   1   0   0| 576k  569M
2645M 9184k 2202M 10.8G| 53   3  43   0   0   0|1804k   67M
2704M 9184k 2266M 10.7G| 51   2  47   0   0   1|  48k   14M
2501M 9204k 2250M 10.9G| 49   2  48   0   0   1| 396k   12M
2651M 9208k 2307M 10.7G| 63   3  33   0   0   1| 224k   14M
2709M 9224k 2316M 10.7G| 58   2  34   6   0   0| 480k  835M
2635M 9228k 2381M 10.7G| 45   2  52   0   0   0|  84k   32k
2538M 9228k 2391M 10.8G| 57   2  39   0   0   1| 348k   64k
2622M 9376k 2423M 10.7G| 47   2  50   0   0   1| 264k  588k
2673M 9376k 2487M 10.5G| 48   2  50   0   0   0|  48k    0 
2544M 9376k 2502M 10.7G| 51   2  46   1   0   1| 392k   39M
2650M 9376k 2556M 10.5G| 56   2  41   0   0   1| 200k   16k
2541M 9376k 2537M 10.6G| 46   2  52   0   0   1| 448k   64k
2468M 9404k 2574M 10.7G| 42   2  54   0   0   1| 100k  464k
2296M 9404k 2555M 10.8G| 51   3  46   0   0   0| 548k   72k
2300M 9404k 2598M 10.8G| 30   1  68   0   0   1|  88k  352k
2255M 9404k 2605M 10.8G| 47   2  50   0   0   0| 380k   64k
2018M 9408k 2595M 11.1G| 31   2  67   0   0   0| 264k   80k
2018M 9428k 2615M 11.1G| 13   0  86   0   0   0|  84k  412k
1692M 9440k 2581M 11.4G| 10   1  88   0   0   0|1500k  288k
1692M 9440k 2581M 11.4G|  1   0  99   0   0   0| 428k  528k
1692M 9440k 2581M 11.4G|  1   0  99   0   0   0| 512k   56k
1689M 9440k 2581M 11.4G|  1   0  99   0   0   0| 164k 8192B
1689M 9460k 2582M 11.4G|  3   0  97   0   0   0| 792k  460k
1689M 9460k 2582M 11.4G|  1   0  98   0   0   0| 596k   40k
1689M 9460k 2581M 11.4G|  0   0 100   0   0   0|  68k 4096B
1689M 9460k 2581M 11.4G|  0   0 100   0   0   0|  60k    0 
1356M 9460k 2581M 11.7G|  0   0  99   0   0   0| 640k    0 
1348M 9484k 2139M 12.2G|  0   1  99   0   0   0| 852k  296k
1449M 9484k 1900M 12.3G| 14   2  84   0   0   0| 492k    0 
1492M 9484k 1900M 12.3G| 13   1  86   0   0   0| 216k   52k
1589M 9492k 1900M 12.2G| 19   1  80   0   0   0| 100k   98M
1635M 9492k 1901M 12.1G| 29   0  70   0   0   0| 364k   40k
1645M 9504k 1901M 12.1G|  5   0  95   0   0   0| 308k  360k
1869M 9644k 1901M 11.9G| 21   2  76   0   0   0| 652k  136k
2287M 9644k 1901M 11.5G| 71   4  25   0   0   0|  72k  228k
2491M 9656k 1902M 11.3G| 81   3  16   0   0   0| 528k  582M
3131M 9656k 1902M 10.7G| 62   3  34   0   0   0| 204k    0 
3140M 9668k 1902M 10.7G| 57   1  41   0   0   0| 384k  352k
3139M 9668k 1902M 10.7G| 71   1  27   0   0   0|  44k    0 
3139M 9668k 1902M 10.7G| 61   0  38   0   0   1|  56k    0 
3140M 9680k 1902M 10.7G| 38   1  61   1   0   0|  44k  252M
3140M 9680k 1902M 10.7G| 40   0  59   0   0   0|  60k    0 
3147M 9680k 2158M 10.4G| 41   3  56   0   0   0|  44k    0 
3149M 9688k 2224M 10.3G| 45   1  53   0   0   0|  52k  292k
3155M 9688k 2251M 10.3G| 59   1  39   0   0   0|1380k    0 
3156M 9700k 2291M 10.3G| 48   1  49   3   0   0|  52k  434M
2922M 9700k 2241M 10.5G| 36   1  62   0   0   1|1640k   21M
2970M 9700k 2245M 10.5G| 37   1  62   0   0   0| 104k    0 
3042M 9712k 2455M 10.2G| 49   2  49   0   0   0|  68k  240k
3184M 9712k 2618M 9.91G| 58   2  39   0   0   0| 116k    0 
3191M 9720k 2809M 9952M| 45   4  48   2   0   0| 508k  154M
3197M 9720k 3001M 9754M| 39   3  58   0   0   0|  48k   26M
2508M 9724k 2663M 10.5G| 41   4  55   0   0   1| 704k    0 
2304M 9736k 2545M 10.8G| 55   4  41   0   0   0| 656k  324k
2678M 9736k 2545M 10.5G| 75   3  22   0   0   0| 288k    0 
2968M 9904k 2568M 10.2G| 68   3  29   0   0   0| 420k  824k
3188M 9904k 2599M 9.93G| 55   2  43   0   0   0|  92k    0 
3187M 9904k 2618M 9.91G| 68   1  30   0   0   0|  48k    0 
3189M 9916k 2657M 9.87G| 61   1  38   0   0   0|  48k  356k
3191M 9916k 2616M 9.91G| 44   1  55   0   0   0| 744k    0 
2955M 9916k 2616M 10.1G| 34   1  66   0   0   0| 108k   32k
3048M 9916k 2756M 9.91G| 48   2  49   0   0   0| 100k    0 
3194M 9932k 2870M 9887M| 55   3  41   0   0   0| 224k   86M
3205M 10.1M 3047M 9699M| 49   2  47   2   0   0| 808k 8236k
3213M 10.1M 3285M 9453M| 40   3  57   0   0   0|  40k    0 
2303M 10.1M 3107M 10.3G| 26   4  69   0   0   1|1608k   41M
2410M 10.1M 3046M 10.2G| 55   3  42   0   0   0| 252k   10M
2694M 10.1M 3047M 9.97G| 72   3  25   0   0   0| 264k    0 
3144M 10.2M 3071M 9736M| 60   3  35   2   0   0| 260k   91M
3259M 10.2M 3109M 9584M| 42   1  57   0   0   0|  80k    0 
3257M 10.2M 3126M 9568M| 40   0  59   0   0   0|  48k   72k
3257M 10.2M 3126M 9568M| 28   1  71   0   0   0|  40k  224k
3258M 10.2M 3156M 9538M| 27   0  73   0   0   0| 524k    0 
2801M 10.2M 3276M 9875M| 24   2  73   0   0   0| 532k   16M
2476M 10.2M 3327M 9.91G| 37   2  61   0   0   0| 120k   23M
2784M 10.2M 3382M 9785M| 43   3  53   1   0   0| 324k   58M
2877M 10.2M 3426M 9648M| 32   2  65   1   0   0| 104k   47M
3007M 10.2M 3464M 9480M| 38   2  61   0   0   0|  92k    0 
3166M 10.2M 3472M 9313M| 29   2  68   0   0   0|  64k   67M
3296M 10.3M 3520M 9135M| 22   2  74   2   0   0|2644k  106M
3125M 10.3M 3632M 9193M| 41   2  57   0   0   0| 396k   11M
3179M 10.3M 3726M 9046M| 53   2  35   9   0   0| 176k  128M
3290M 10.3M 3749M 8913M| 71   2  23   4   0   0| 272k  154M
3288M 10.3M 3790M 8874M| 56   1  42   1   0   1| 104k   10M
3366M 10.3M 3816M 8769M| 58   2  40   0   0   0| 184k   18M
3372M 10.3M 3826M 8753M| 57   1  42   0   0   0|  44k    0 
2865M 10.3M 3650M 9436M| 41   2  56   0   0   1| 516k   96k
3035M 10.3M 3545M 9371M| 55   3  42   0   0   0| 176k   72k
