[7l------memory-usage----- ----total-cpu-usage---- -dsk/total-
 used  buff  cach  free|usr sys idl wai hiq siq| read  writ
2951M 8412k 1054M 11.7G| 27   1  71   0   0   0|  41M    0 
2951M 8412k 1071M 11.7G| 36   0  64   0   0   0|  34M    0 
2950M 8412k 1080M 11.6G| 32   0  68   0   0   0|5920k    0 
2983M 8424k 1113M 11.6G| 27   1  72   0   0   1|  52k   72k
2983M 8424k 1113M 11.6G| 28   0  72   0   0   0|  64k    0 
2983M 8424k 1113M 11.6G| 30   0  69   0   0   1|  24k    0 
2983M 8424k 1144M 11.5G| 29   1  70   0   0   1|  36k    0 
3009M 8424k 1198M 11.5G| 26   0  73   0   0   1|  14M    0 
3009M 8432k 1203M 11.5G| 26   0  73   0   0   1|9504k   60k
3007M 8432k 1203M 11.5G| 26   1  72   0   0   1|  36k    0 
3007M 8432k 1214M 11.5G| 25   0  74   0   0   1|  44k    0 
3032M 8432k 1242M 11.4G| 25   0  73   0   0   1|  36k    0 
3032M 8432k 1250M 11.4G| 28   1  70   0   0   1|  36k    0 
3034M 8572k 1309M 11.3G| 32   1  67   0   0   1| 176k  100k
3036M 8580k 1356M 11.3G| 30   1  69   0   0   0|  64k   64k
3036M 8580k 1398M 11.2G| 30   1  69   0   0   0|  40k    0 
3039M 8580k 1442M 11.2G| 26   1  73   0   0   0|  56k    0 
3040M 8580k 1486M 11.2G| 25   1  73   0   0   1|  36k    0 
3042M 8592k 1550M 11.1G| 27   1  72   0   0   0|  36k  128k
3044M 8592k 1613M 11.0G| 27   1  71   0   0   1|  84k  128k
3045M 8600k 1657M 11.0G| 27   1  71   0   0   1|  36k  372k
3053M 8600k 1701M 10.9G| 33   1  66   0   0   1|  48k    0 
3054M 8600k 1746M 10.9G| 26   1  73   0   0   0|  44k    0 
3056M 8608k 1790M 10.8G| 25   1  74   0   0   0|  76k  152k
2857M 8608k 1349M 11.5G| 29   2  68   0   0   1| 504k    0 
2576M 8636k 1483M 11.6G| 45   4  46   4   0   1|  92k  157M
2756M 8676k 1557M 11.4G| 72   3  22   3   0   0| 236k   62M
2853M 8676k 1600M 11.2G| 90   2   8   0   0   0| 212k   32k
2965M 8696k 1648M 11.1G| 75   4  20   1   0   1| 372k   68M
2966M 8704k 1736M 11.0G| 57   2  39   0   0   2|  36k   80k
2982M 8720k 1815M 10.9G| 65   2  29   1   0   1| 220k  306M
2994M 8720k 1880M 10.8G| 64   2  28   5   0   1| 124k  152M
3002M 8720k 1949M 10.7G| 64   2  30   2   0   1|2460k 5120k
3008M 8720k 2016M 10.7G| 63   2  34   0   0   1|  44k    0 
3012M 8736k 2083M 10.6G| 62   2  35   0   0   1| 100k  240k
3012M 8736k 2111M 10.6G| 56   2  41   0   0   1| 216k   16k
2989M 8760k 2169M 10.5G| 65   3  28   3   0   1| 100k  158M
3093M 8768k 2098M 10.5G| 65   3  22   9   0   0| 192k  152M
2966M 8788k 2066M 10.7G| 29   1  56  12   0   1| 416k  141M
2536M 8820k 2110M 11.0G| 47   3  49   0   0   1| 304k  548k
2745M 8824k 2139M 10.8G| 81   4  15   1   0   0| 308k  337M
2859M 8832k 2183M 10.7G| 78   3  18   0   0   1|  44k  160M
2967M 8836k 2123M 10.6G| 73   3  23   0   0   1|1216k   32k
2806M 8836k 2195M 10.7G| 62   2  35   0   0   1| 100k 8192B
2622M 8868k 2128M 10.9G| 72   3  25   0   0   1| 184k  488k
2726M 8868k 2187M 10.8G| 73   2  24   0   0   0| 128k   16k
2767M 8880k 2245M 10.7G| 66   3  28   1   0   2| 172k  744M
2638M 8884k 2284M 10.8G| 67   2  30   0   0   1| 192k   56k
2731M 8896k 2288M 10.7G| 59   2  31   7   0   1| 188k  153M
2627M 8924k 2304M 10.8G| 62   3  34   0   0   1| 116k  588k
2716M 8924k 2367M 10.6G| 61   3  35   0   0   1|  32k    0 
2759M 8936k 2367M 10.6G| 69   2  28   0   0   1|1552k   32k
2722M 8936k 2428M 10.5G| 70   2  27   0   0   1|  52k    0 
2767M 8948k 2452M 10.5G| 75   2  22   0   0   1| 428k   43M
2728M 8972k 2466M 10.5G| 63   2  33   0   0   1| 108k  436k
2525M 8972k 2447M 10.7G| 68   2  29   0   0   1| 288k   40k
2405M 8980k 2490M 10.8G| 41   2  56   0   0   1| 236k   16k
2520M 8984k 2530M 10.6G| 63   2  34   0   0   1|  16k    0 
2418M 8984k 2529M 10.7G| 51   2  45   1   0   1|  28M   48k
2139M 9008k 2529M 11.0G| 31   1  67   0   0   1| 380k  432k
1838M 9012k 2493M 11.4G| 14   1  84   0   0   0|1452k  288k
1839M 9020k 2493M 11.3G|  1   1  97   2   0   0|1760k  375M
1835M 9020k 2493M 11.4G|  0   0  99   1   0   0| 140k   90M
1831M 9020k 2494M 11.4G|  2   0  98   0   0   0| 128k 8192B
1842M 9040k 2493M 11.3G|  5   0  92   2   0   0|  11M  576k
1842M 9040k 2493M 11.3G|  1   0  99   0   0   0|  60k    0 
1842M 9040k 2493M 11.3G|  0   0 100   0   0   0|  72k    0 
1842M 9052k 2493M 11.3G|  0   1  98   2   0   0|  96k  721M
1520M 9052k 2493M 11.7G|  1   0  99   0   0   0| 344k    0 
1546M 9088k 1892M 12.2G|  6   2  91   0   0   0| 996k  340k
1639M 9088k 1892M 12.1G| 19   1  80   0   0   0|  68k    0 
1697M 9088k 1892M 12.1G| 19   1  80   0   0   0| 224k    0 
1783M 9096k 1892M 12.0G| 30   1  69   0   0   0| 208k   16k
1802M 9096k 1892M 12.0G|  8   0  92   0   0   0| 148k   24k
1793M 9108k 1892M 12.0G|  1   0  99   0   0   0| 228k  348k
2209M 9144k 1893M 11.6G| 62   4  34   0   0   0| 356k  104k
2509M 9144k 1893M 11.3G| 86   3  11   0   0   0|  40k    0 
3244M 9144k 1894M 10.6G| 84   5  11   0   0   0| 524k    0 
3253M 9144k 1894M 10.6G| 76   1  22   0   0   0|  28k    0 
3259M 9156k 1894M 10.5G| 64   1  34   0   0   0|  56k  840k
3260M 9156k 1894M 10.5G| 87   2  11   0   0   0|  36k    0 
3260M 9156k 1894M 10.5G| 64   0  35   0   0   0|  40k    0 
3260M 9156k 1894M 10.5G| 50   0  50   0   0   0|  44k    0 
3261M 9164k 1902M 10.5G| 56   1  43   0   0   0|  36k   56k
3271M 9172k 2206M 10.2G| 59   4  38   0   0   0|  36k  748k
3269M 9172k 2215M 10.2G| 62   1  36   0   0   1|  44k    0 
3272M 9172k 2254M 10.2G| 72   2  25   0   0   1|  36k    0 
3273M 9172k 2293M 10.1G| 58   1  41   0   0   0|  24k    0 
3035M 9172k 2233M 10.4G| 45   1  53   0   0   0| 256k   48k
3117M 9192k 2268M 10.3G| 60   2  36   3   0   0|  96k  122M
3174M 9192k 2496M 10.0G| 65   3  31   0   0   0|  44k    0 
3288M 9192k 2659M 9.77G| 65   3  32   0   0   0|1204k    0 
3298M 9192k 2855M 9801M| 60   4  36   0   0   0|  40k    0 
3296M 9200k 2702M 9955M| 54   4  41   0   0   0| 184k   88k
2421M 9224k 2649M 10.6G| 43   4  53   0   0   1| 560k   42M
2425M 9240k 2536M 10.7G| 61   3  34   1   0   0| 324k   43M
2731M 9244k 2537M 10.4G| 80   3  17   0   0   0| 176k    0 
3147M 9244k 2578M 9.99G| 81   4  15   0   0   0| 284k    0 
3275M 9248k 2583M 9.86G| 78   2  20   0   0   0|  16k   85M
3276M 9268k 2652M 9.79G| 65   1  32   0   0   1|  28k  428k
3277M 9268k 2729M 9947M| 75   2  22   0   0   1|  52k    0 
3034M 9268k 2691M 9.99G| 43   1  55   0   0   1| 196k   10M
3103M 9272k 2734M 9.88G| 45   1  53   0   0   1|  84k    0 
3169M 9272k 2802M 9982M| 60   1  38   0   0   0| 104k  464k
3287M 9288k 2935M 9731M| 48   3  49   1   0   0|  28k   62M
3293M 9292k 3039M 9621M| 43   2  55   0   0   0| 132k    0 
3091M 9292k 3100M 9762M| 36   2  61   0   0   0| 180k   10M
2914M 9304k 2970M 9.83G| 31   3  65   0   0   1| 460k 6168k
2665M 9352k 3016M 10.0G| 53   4  43   0   0   0| 164k   47M
2948M 9364k 3056M 9949M| 75   3  21   0   0   0| 120k  340k
3315M 9364k 3055M 9582M| 60   3  37   0   0   0|1148k    0 
3323M 9364k 3056M 9574M| 50   1  48   0   0   1|  24k    0 
3323M 9364k 3056M 9575M| 51   0  48   0   0   0|  44k    0 
3318M 9372k 3056M 9579M| 34   0  65   0   0   1| 136k   56k
3317M 9384k 3056M 9581M| 34   0  65   0   0   0|  28k  112k
3323M 9384k 3226M 9405M| 38   2  59   0   0   0|  48k    0 
2789M 9400k 3263M 9901M| 40   3  56   0   0   1| 448k   29M
2961M 9400k 3304M 9689M| 67   2  30   0   0   0|  32k    0 
3105M 9408k 3265M 9582M| 52   4  41   2   0   1| 496k  108M
3175M 9428k 3303M 9476M| 45   2  53   0   0   0|  80k   11M
3233M 9428k 3335M 9385M| 48   1  51   0   0   0|  28k  456k
3341M 9448k 3334M 9278M| 27   2  71   0   0   1|  40k   64M
3106M 9448k 3382M 9465M| 18   1  80   0   0   0| 128k 4000k
3168M 9452k 3487M 9298M| 26   2  71   0   0   1| 196k 5904k
3049M 9468k 3586M 9318M| 60   3  36   0   0   1| 264k   16M
3258M 9500k 3618M 9077M| 86   4   8   1   0   0| 180k  150M
3356M 9544k 3653M 8944M| 77   2  18   2   0   1| 120k  228M
3357M 9552k 3732M 8864M| 56   2  40   0   0   1|  64k   96k
3365M 9552k 3805M 8782M| 63   2  34   0   0   1| 184k   29M
3410M 9564k 3814M 8729M| 74   2  23   0   0   1|  84k  316k
3216M 9572k 3525M 9212M| 56   3  39   0   0   1| 692k   80k
2811M 9604k 3530M 9611M| 54   2  40   3   0   0|2352k  130M
3059M 9624k 3464M 9430M| 78   3  19   0   0   0|1616k   34M
3038M 9660k 3280M 9634M| 68   4  27   0   0   1|1548k   59M
2630M 9692k 3266M 9.82G| 61   4  35   0   0   0|1200k   10M
2839M 9692k 3311M 9803M| 90   3   7   0   0   0| 176k   24k
2983M 9692k 3377M 9593M| 77   3  19   0   0   0| 108k  130M
3069M 9724k 3451M 9432M| 66   3  30   0   0   0|  88k   28M
2958M 9724k 3398M 9597M| 76   3  20   0   0   1| 480k   96k
2864M 9744k 3415M 9673M| 70   3  27   0   0   0| 204k   99M
3057M 9744k 3406M 9490M| 74   3  22   0   0   1| 276k   13M
3098M 9748k 3405M 9449M| 66   2  32   0   0   0| 100k   15M
2756M 9768k 3295M 9901M| 38   3  58   0   0   1| 372k  264k
2426M 9768k 3236M 10.0G| 76   3  21   0   0   0| 364k  112k
2494M 9788k 3241M 9.98G| 59   2  39   0   0   0|  28k   27M
2498M 9788k 3309M 9.91G| 39   1  59   0   0   1| 116k 8192B
2375M 9788k 3207M 10.1G| 57   2  40   0   0   1| 368k   16M
2151M 9796k 3214M 10.3G| 19   1  77   0   0   3|  76k  160k
1991M 9796k 3186M 10.5G| 12   1  87   0   0   0| 140k   48k
1843M 9808k 3142M 10.7G|  5   1  94   1   0   0|1884k  624k
1841M 9808k 3142M 10.7G|  0   0  99   0   0   0|  48k 8192B
1840M 9812k 3142M 10.7G|  3   0  96   0   0   0| 736k 2896k
1840M 9820k 3142M 10.7G|  1   0  99   0   0   0| 440k  184k
1840M 9820k 3142M 10.7G|  0   0  99   0   0   0|  44k    0 
1801M 9828k 1668M 12.2G|  0   2  97   0   0   0| 164k  140k
1801M 9828k 1668M 12.2G|  0   0 100   0   0   0|  32k    0 
1487M 9828k 1667M 12.5G|  1   0  99   0   0   0|  40k    0 
1517M 9840k  542M 13.6G|  8   3  89   0   0   0| 212k 3936k
1598M 9848k  542M 13.5G| 19   1  80   0   0   0|  20k  376k
1678M 9848k  542M 13.4G| 22   1  77   0   0   0| 208k    0 
1745M 9860k  542M 13.3G| 30   1  69   0   0   0| 140k  524k
1759M 9860k  542M 13.3G|  3   0  97   0   0   0|  52k 8192B
1771M 9860k  542M 13.3G|  3   0  97   0   0   0| 112k  108k
2217M 9892k  543M 12.9G| 73   4  22   0   0   0|  52k    0 
2479M 9892k  543M 12.6G| 87   3  10   0   0   0|  32k    0 
3209M 9904k  543M 11.9G| 86   4  10   0   0   0| 580k  332k
2993M 9932k  565M 12.1G| 67   2  30   0   0   0| 180k  176k
2775M 9932k  565M 12.3G| 73   3  24   0   0   0|  20k  736k
2881M 9932k  565M 12.2G| 93   2   6   0   0   0|8192B    0 
3212M 9932k  565M 11.9G| 73   2  24   0   0   1| 336k   55M
2518M 9956k  586M 12.5G| 43   2  54   0   0   1|  52k  384k
2779M 9956k  586M 12.3G| 72   3  25   0   0   0|  28k    0 
2894M 9964k  586M 12.2G| 77   2  21   0   0   0| 104k  196k
3211M 9964k  641M 11.8G| 73   3  24   0   0   0| 352k    0 
2514M 9980k  725M 12.4G| 38   3  58   0   0   1| 144k   96k
2794M 9996k  725M 12.1G| 72   2  26   0   0   0|  44k   31M
2896M 9996k  725M 12.0G| 87   2  10   0   0   0|  16k    0 
3119M 9.77M  725M 11.8G| 65   2  33   0   0   0| 212k 7360k
2651M 9.79M  739M 12.3G| 34   1  65   0   0   1|  88k  156k
2836M 9.79M  739M 12.1G| 58   2  39   0   0   0|  20k 4096B
2912M 9.80M  740M 12.0G| 63   1  35   0   0   0| 252k   38M
3018M 9.80M  783M 11.9G| 42   1  56   0   0   0| 164k    0 
2788M 9.80M  865M 12.0G| 26   1  72   0   0   1|  48k  204k
2881M 9.81M  865M 11.9G| 46   1  52   0   0   1|  28k   72k
2922M 9.81M  887M 11.9G| 56   1  42   0   0   0|  40k 7252k
2924M 9.82M  909M 11.8G| 30   1  69   0   0   1|  20k 1064k
2924M 9.82M  931M 11.8G| 28   1  71   0   0   1|  28k    0 
2926M 9.82M  952M 11.8G| 25   0  74   0   0   1|  28k  652k
2926M 9.83M  877M 11.9G| 26   1  72   0   0   0| 148k   16M
2786M 9.83M  918M 12.0G| 34   2  63   0   0   0|  16k   14M
2927M 9.85M  955M 11.8G| 36   2  62   0   0   0| 176k  312k
2929M 9.85M  962M 11.8G| 34   1  64   0   0   1|  72k 4096B
2783M 9.85M  962M 11.9G| 50   1  48   0   0   1|  28k  292k
2891M 9.85M  962M 11.8G| 35   1  64   0   0   0| 108k    0 
2926M 9.85M  970M 11.8G| 32   1  67   0   0   1|  28k    0 
2819M 9.87M  969M 11.9G| 35   2  62   0   0   1| 284k  556k
2959M 9.88M  970M 11.7G| 35   1  63   0   0   0| 196k   64k
2965M 9.88M 1032M 11.7G| 30   1  68   0   0   0|  64k 4096B
2845M 9.88M 1055M 11.8G| 35   2  62   0   0   1|  24k   15M
2887M 9.88M 1055M 11.7G| 39   1  60   0   0   0|  88k    0 
2991M 9.89M 1062M 11.6G| 46   1  53   0   0   0|  52k  512k
2848M 9.90M 1062M 11.8G| 37   2  60   0   0   1|  16k   36k
2910M 9.91M 1062M 11.7G| 35   1  64   0   0   0|  36k   12M
2910M 9.91M 1062M 11.7G| 17   0  83   0   0   0|  16k 7652k
2912M 9.91M 1063M 11.7G| 19   0  80   0   0   0|  24k    0 
2914M 9.92M 1139M 11.6G| 16   1  82   0   0   0|  20k  392k
2914M 9.92M 1141M 11.6G| 18   0  82   0   0   0|  12k    0 
2914M 9.92M 1141M 11.6G| 19   1  80   0   0   1|  28k    0 
2914M 9.93M 1141M 11.6G| 18   0  81   0   0   0|  24k  107M
2914M 9.93M 1141M 11.6G| 17   0  82   0   0   1|  20k    0 
2913M 9.93M 1141M 11.6G| 19   1  80   0   0   0|  36k  136k
2915M 9.94M 1204M 11.6G| 17   1  81   0   0   0|  32k   40k
2918M 9.94M 1250M 11.5G| 20   1  79   0   0   0|8192B    0 
2926M 9.95M 1293M 11.5G| 21   2  77   1   0   0|  24k   86M
2927M 9.95M 1337M 11.4G| 17   1  81   0   0   0|  36k    0 
2928M 9.95M 1380M 11.4G| 17   1  82   0   0   1|  16k  204k
2934M 9.95M 1423M 11.3G| 18   1  81   0   0   0|  12k   24k
2937M 9.95M 1467M 11.3G| 17   1  82   0   0   0|  20k    0 
2938M 9.95M 1510M 11.2G| 16   1  83   0   0   0|  20k   56M
2939M 9.95M 1553M 11.2G| 18   1  80   0   0   1|8192B    0 
2958M 9.96M 1596M 11.1G| 18   1  81   0   0   0|  64k  128k
2967M 9.96M 1639M 11.1G| 17   1  81   0   0   1|4096B    0 
2763M 9.96M 1426M 11.5G| 14   2  83   0   0   1| 104k   44M
2678M 9.98M 1279M 11.7G| 30   3  66   0   0   1|  84k  133M
2822M 9.98M 1388M 11.5G| 78   3  18   0   0   1| 148k 9928k
2938M 10.0M 1448M 11.3G| 85   3  11   0   0   0| 624k   42M
2948M 10.0M 1522M 11.2G| 76   2  21   0   0   1|  32k   25M
2976M 10.0M 1605M 11.1G| 64   2  33   0   0   1| 132k  181M
2995M 10.0M 1667M 11.0G| 81   2  17   0   0   1| 112k   14M
2992M 10.0M 1733M 11.0G| 65   3  31   0   0   1|  28k    0 
2993M 10.0M 1800M 10.9G| 63   2  34   0   0   1|8192B  180k
2998M 10.0M 1867M 10.8G| 59   1  38   0   0   2|  24k    0 
2832M 10.0M 1888M 11.0G| 53   3  43   0   0   1| 136k  192k
2936M 10.0M 1946M 10.8G| 62   2  35   0   0   1| 140k 7260k
3003M 10.0M 2003M 10.7G| 70   2  27   0   0   1|4096B    0 
2871M 10.0M 2030M 10.8G| 61   3  35   0   0   1| 200k   26M
3012M 10.1M 1976M 10.7G| 67   3  29   0   0   1| 396k   40k
2685M 10.1M 2005M 11.0G| 83   3  13   0   0   1| 104k  293M
2816M 10.1M 1991M 10.9G| 80   3  16   0   0   1| 324k   15M
2716M 10.1M 2002M 11.0G| 72   3  23   1   0   1| 124k  123M
2781M 10.1M 2075M 10.8G| 66   2  31   0   0   1|  24k  440k
2602M 10.1M 2039M 11.0G| 67   3  28   0   0   1| 248k 4700k
2711M 10.1M 2099M 10.9G| 71   2  25   1   0   1| 144k  391M
2759M 10.1M 2147M 10.8G| 80   2  15   1   0   1| 136k  667M
2767M 10.1M 2181M 10.7G| 60   2  35   2   0   1|  72k  145M
2473M 10.2M 2189M 11.0G| 51   3  46   0   0   1| 316k  420k
2663M 10.2M 2231M 10.8G| 66   3  31   0   0   1|  68k    0 
2737M 10.2M 2271M 10.7G| 73   3  24   0   0   1|  32k  208k
2748M 10.2M 2313M 10.6G| 59   2  38   0   0   1|4096B    0 
2617M 10.2M 2342M 10.7G| 60   2  37   0   0   1| 220k   40k
2710M 10.2M 2362M 10.6G| 73   2  23   0   0   1| 264k  312k
2544M 10.2M 2357M 10.8G| 64   3  33   0   0   1| 160k   80k
2634M 10.2M 2345M 10.7G| 63   2  33   0   0   1|1932k  136k
2397M 10.3M 2397M 10.9G| 50   2  47   0   0   1| 140k   16k
2371M 10.3M 2403M 10.9G| 67   3  29   0   0   1| 276k   72k
2419M 10.3M 2433M 10.8G| 46   1  52   0   0   1|   0   304k
2424M 10.3M 2468M 10.8G| 38   1  60   0   0   1|  25M    0 
2417M 10.3M 2460M 10.8G| 35   2  62   0   0   1| 224k  144k
1979M 10.3M 2441M 11.3G| 11   1  88   1   0   0|1352k  312k
1832M 10.3M 2441M 11.4G|  1   0  99   0   0   0| 652k  168k
1828M 10.3M 2441M 11.4G|  0   0 100   0   0   0|  48k 8192B
1829M 10.3M 2441M 11.4G|  4   0  95   0   0   0|1224k  348k
1829M 10.3M 2441M 11.4G|  0   0 100   0   0   0|  28k    0 
1828M 10.3M 2441M 11.4G|  0   0 100   0   0   0|   0   176k
1828M 10.3M 2441M 11.4G|  0   0 100   0   0   0|8192B    0 
1828M 10.3M 2441M 11.4G|  0   0 100   0   0   0|4096B    0 
1507M 10.3M 2441M 11.7G|  0   0  99   0   0   0|8192B  120k
1569M 10.3M 1904M 12.2G| 11   2  87   0   0   0| 208k    0 
1640M 10.3M 1904M 12.1G| 21   1  78   0   0   0| 120k    0 
1743M 10.3M 1904M 12.0G| 25   1  74   0   0   0| 100k  176k
1789M 10.3M 1904M 12.0G| 27   1  72   0   0   0| 164k   48k
1796M 10.3M 1904M 12.0G|  1   0  99   0   0   0|  20k  392k
1873M 10.4M 1904M 11.9G| 10   1  89   0   0   0|  76k  120k
2366M 10.4M 1904M 11.4G| 78   4  18   0   0   0|4096B    0 
2552M 10.4M 1905M 11.2G| 89   3   7   1   0   0|  48k  677M
3255M 10.4M 1905M 10.5G| 85   4  11   0   0   0| 616k    0 
3265M 10.4M 1905M 10.5G| 71   2  27   0   0   1|8192B  372k
3266M 10.4M 1905M 10.5G| 66   1  32   0   0   0|  12k    0 
3258M 10.4M 1905M 10.5G| 94   1   4   0   0   0|   0     0 
3259M 10.4M 1905M 10.5G| 51   0  48   0   0   1|4096B   99M
3259M 10.4M 1905M 10.5G| 50   0  50   0   0   0|  20k    0 
3262M 10.4M 2001M 10.4G| 61   2  36   0   0   0|  16k  108k
3271M 10.4M 2228M 10.2G| 55   3  42   0   0   0|8192B    0 
3274M 10.4M 2254M 10.2G| 61   1  38   0   0   0|  24k    0 
3276M 10.4M 2294M 10.1G| 71   2  25   1   0   1|  36k  414M
3276M 10.4M 2245M 10.2G| 49   1  46   3   0   1| 188k  178M
3050M 10.4M 2245M 10.4G| 44   0  55   0   0   1|  60k  248k
3137M 10.4M 2331M 10.2G| 63   2  35   0   0   0|  24k    0 
3280M 10.4M 2552M 9.88G| 68   3  28   0   0   0| 104k    0 
3293M 10.4M 2726M 9933M| 62   3  34   0   0   0| 324k  968k
3295M 10.4M 2920M 9737M| 54   4  41   1   0   0|  16k  208M
3069M 10.5M 2746M 9.90G| 57   5  38   0   0   0| 256k  260k
2474M 10.5M 2649M 10.6G| 42   3  55   0   0   0| 136k    0 
2622M 10.5M 2551M 10.5G| 74   4  21   0   0   0| 328k    0 
2814M 10.5M 2559M 10.3G| 86   3  11   0   0   0| 180k    0 
3167M 10.5M 2605M 9.94G| 76   4  21   0   0   0| 144k  760k
3286M 10.5M 2610M 9.82G| 77   2  21   0   0   1| 196k  328k
3282M 10.5M 2653M 9.78G| 79   2  19   0   0   1|  16k  104k
3282M 10.5M 2622M 9.81G| 68   1  31   0   0   1|  44k    0 
3053M 10.5M 2623M 10.0G| 52   1  47   0   0   1|  68k   32k
3142M 10.5M 2676M 9.90G| 62   1  37   0   0   0|  84k    0 
3290M 10.5M 2807M 9855M| 69   3  28   0   0   0|  40k   65M
3297M 10.5M 2941M 9713M| 58   2  40   0   0   0|8192B   30M
3305M 10.5M 3168M 9479M| 61   4  35   0   0   0|  12k    0 
3080M 10.5M 3280M 9591M| 42   4  54   0   0   0| 120k   10M
2259M 10.5M 3055M 10.4G| 39   5  56   0   0   1| 212k   42M
2703M 10.5M 3051M 9.96G| 76   4  20   0   0   0|   0    27M
2863M 10.5M 3086M 9.77G| 80   3  18   0   0   0| 116k   64M
3282M 10.5M 3124M 9546M| 61   4  35   0   0   0| 368k    0 
3295M 10.6M 3136M 9520M| 53   1  45   0   0   0|  20k   72k
3296M 10.6M 3136M 9519M| 46   1  53   0   0   0|8192B    0 
3298M 10.6M 3136M 9517M| 34   0  65   0   0   0|2820k  160k
3312M 10.6M 3154M 9485M| 40   1  59   0   0   0|4096B    0 
2854M 10.6M 3317M 9780M| 33   3  63   0   0   1| 108k   23M
2560M 10.6M 3328M 9.83G| 40   2  58   0   0   0|  28k   16M
2774M 10.6M 3382M 9796M| 47   4  48   1   0   0| 160k   76M
2971M 10.6M 3434M 9547M| 44   2  54   0   0   0|  16k   30M
3115M 10.6M 3468M 9369M| 56   2  41   0   0   0|8192B   19M
3340M 10.6M 3477M 9134M| 34   2  64   0   0   0|  20k   79M
3365M 10.6M 3545M 9042M| 29   1  67   1   0   1|  76k   80M
3219M 10.6M 3656M 9076M| 55   3  42   0   0   0| 148k 6304k
3270M 10.7M 3751M 8931M| 76   3  17   3   0   1| 196k  293M
3338M 10.7M 3761M 8852M| 83   3  14   0   0   0|1688k   31M
3337M 10.7M 3802M 8812M| 64   1  34   0   0   1|  12k    0 
3346M 10.7M 3827M 8779M| 69   2  28   0   0   1| 104k  120k
3342M 10.7M 3837M 8773M| 61   2  36   0   0   1|  48k    0 
2876M 10.7M 3660M 9415M| 49   2  48   0   0   1| 216k   56M
3024M 10.7M 3553M 9374M| 61   3  36   0   0   0| 144k   16k
2655M 10.7M 3373M 9924M| 69   4  27   0   0   0| 224k   96k
2748M 10.7M 3413M 9791M| 74   4  21   0   0   1|  16k   63M
2714M 10.7M 3264M 9974M| 77   4  18   0   0   0| 256k   51M
3032M 10.8M 3330M 9589M| 80   5  13   1   0   0| 208k   87M
3098M 10.8M 3441M 9413M| 73   2  25   0   0   0|  12k    0 
3126M 10.8M 3539M 9287M| 73   3  24   0   0   1| 232k   23M
2996M 10.8M 3522M 9433M| 75   3  22   0   0   0| 320k  192k
3079M 10.8M 3460M 9412M| 67   2  29   0   0   1|  96k   16k
2984M 10.8M 3468M 9499M| 69   2  28   0   0   1|  92k   93M
3080M 10.8M 3358M 9513M| 66   3  30   1   0   1| 220k   62M
2584M 10.8M 3348M 9.79G| 54   4  41   0   0   1| 132k   13M
2701M 10.8M 3270M 9980M| 74   3  23   0   0   0| 308k  192k
2479M 10.8M 3309M 9.92G| 55   2  42   0   0   1|  84k   24M
2579M 12.4M 3352M 9.78G| 67   2  31   0   0   0|3568k   24k
2648M 12.4M 3317M 9985M| 65   2  33   0   0   0|  92k  416k
2168M 12.4M 3225M 10.3G| 38   3  58   0   0   1|  26M  144k
2003M 12.4M 3182M 10.5G|  9   1  90   0   0   0| 124k  152k
1857M 12.4M 3182M 10.7G|  3   1  96   1   0   0|7352k  352k
1857M 12.4M 3182M 10.7G|  0   0 100   0   0   0|  24k    0 
1851M 12.4M 3183M 10.7G|  4   0  95   0   0   0|1096k  996k
1851M 12.4M 3183M 10.7G|  0   0 100   0   0   0|  32k    0 
1813M 12.4M 1702M 12.1G|  0   2  97   0   0   0|  32k    0 
1813M 12.5M 1702M 12.1G|  0   0 100   0   0   0|   0   408k
1813M 12.5M 1702M 12.1G|  0   0 100   0   0   0|   0     0 
1485M 12.5M 1702M 12.5G|  0   0  99   0   0   0|  20k  856k
1505M 12.5M  547M 13.6G|  7   2  91   0   0   0| 428k    0 
1593M 12.5M  547M 13.5G| 18   1  81   0   0   0|  16k    0 
1651M 12.5M  547M 13.4G| 19   1  80   0   0   0| 220k    0 
1739M 12.5M  547M 13.3G| 30   1  68   0   0   1| 132k   16k
1757M 12.5M  547M 13.3G|  8   0  91   0   0   0| 100k  480k
1758M 12.5M  547M 13.3G|  1   0  99   0   0   0|4096B    0 
2192M 12.5M  548M 12.9G| 65   5  30   0   0   0|  84k   96k
2478M 12.5M  548M 12.6G| 87   3  10   0   0   0|8192B    0 
3214M 12.5M  548M 11.9G| 86   5   8   0   0   0| 664k    0 
2986M 12.5M  569M 12.1G| 68   2  30   0   0   0|  92k  476k
2760M 12.5M  569M 12.3G| 69   3  28   0   0   0|  12k   64k
2851M 12.5M  570M 12.2G| 93   2   5   0   0   0|  44k    0 
3216M 12.5M  570M 11.9G| 76   2  22   0   0   0| 324k    0 
2510M 12.5M  591M 12.5G| 49   2  49   0   0   1|  56k   96k
2694M 12.6M  591M 12.4G| 57   2  39   1   0   0|  28k   80M
2860M 12.6M  591M 12.2G| 75   2  22   0   0   0|8192B    0 
3112M 12.6M  627M 11.9G| 79   2  19   0   0   0| 280k    0 
2745M 12.6M  723M 12.2G| 48   3  48   0   0   1| 160k    0 
2695M 12.6M  730M 12.2G| 59   2  38   0   0   1|  36k   32k
2834M 12.6M  730M 12.1G| 83   2  15   0   0   0|   0    61M
